Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,
0.130435,,,,,,,,-0.001918,,,,,,,,,,,,-0.016957,,,,,,,,,,,,0.020399,,,,,,,,,,,,0.060580,,,,,,,,,,,,-0.005690,,,,,,,,,,,,-0.017443,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022252,,,,,,,,,,,,0.003509,,,,,
0.152174,,,,,,,,-0.001395,,,,,,,,,,,,-0.008918,,,,,,,,,,,,0.008647,,,,,,,,,,,,0.075204,,,,,,,,,,,,-0.011338,,,,,,,,,,,,-0.016735,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.015025,,,,,,,,,,,,-0.003369,,,,,
0.173913,,,,,,,,0.001520,,,,,,,,,,,,0.000939,,,,,,,,,,,,-0.005200,,,,,,,,,,,,0.079343,,,,,,,,,,,,-0.017584,,,,,,,,,,,,-0.007884,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.005954,,,,,,,,,,,,-0.010085,,,,,
0.195652,,,,,,,,0.008380,,,,,,,,,,,,0.010366,,,,,,,,,,,,-0.019041,,,,,,,,,,,,0.075204,,,,,,,,,,,,-0.027338,,,,,,,,,,,,0.002384,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.003241,,,,,,,,,,,,-0.018880,,,,,
0.217391,,,,,,,,0.016015,,,,,,,,,,,,0.017997,,,,,,,,,,,,-0.035938,,,,,,,,,,,,0.064995,,,,,,,,,,,,-0.035809,,,,,,,,,,,,0.014246,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.012088,,,,,,,,,,,,-0.031292,,,,,
0.239130,,,,,,,,0.029733,,,,,,,,,,,,0.023186,,,,,,,,,,,,-0.047428,,,,,,,,,,,,0.055475,,,,,,,,,,,,-0.038804,,,,,,,,,,,,0.009643,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.018826,,,,,,,,,,,,-0.045821,,,,,
0.260870,,,,,,,,0.037981,,,,,,,,,,,,0.027770,,,,,,,,,,,,-0.048401,,,,,,,,,,,,0.038230,,,,,,,,,,,,-0.024087,,,,,,,,,,,,0.014069,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024180,,,,,,,,,,,,-0.057534,,,,,
0.282609,,,,,,,,0.045033,,,,,,,,,,,,0.031964,,,,,,,,,,,,-0.056355,,,,,,,,,,,,0.032160,,,,,,,,,,,,-0.019381,,,,,,,,,,,,0.012829,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029425,,,,,,,,,,,,-0.064771,,,,,
0.304348,,,,,,,,0.047929,,,,,,,,,,,,0.036241,,,,,,,,,,,,-0.052004,,,,,,,,,,,,0.006499,,,,,,,,,,,,0.041712,,,,,,,,,,,,0.014069,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.034588,,,,,,,,,,,,-0.067704,,,,,
0.326087,,,,,,,,0.037290,,,,,,,,,,,,0.037120,,,,,,,,,,,,-0.054686,,,,,,,,,,,,0.019053,,,,,,,,,,,,0.046846,,,,,,,,,,,,0.000791,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.034979,,,,,,,,,,,,-0.060585,,,,,
0.347826,,,,,,,,0.031034,,,,,,,,,,,,0.038155,,,,,,,,,,,,-0.042367,,,,,,,,,,,,0.015190,,,,,,,,,,,,0.056772,,,,,,,,,,,,-0.006467,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.033189,,,,,,,,,,,,-0.052718,,,,,
0.369565,,,,,,,,0.018234,,,,,,,,,,,,0.038025,,,,,,,,,,,,-0.038735,,,,,,,,,,,,0.016570,,,,,,,,,,,,0.063018,,,,,,,,,,,,-0.015496,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.030821,,,,,,,,,,,,-0.042736,,,,,
0.391304,,,,,,,,0.004655,,,,,,,,,,,,0.040039,,,,,,,,,,,,-0.034905,,,,,,,,,,,,0.021950,,,,,,,,,,,,0.069778,,,,,,,,,,,,-0.025587,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029200,,,,,,,,,,,,-0.029339,,,,,
0.413043,,,,,,,,-0.014971,,,,,,,,,,,,0.044122,,,,,,,,,,,,-0.034053,,,,,,,,,,,,0.016708,,,,,,,,,,,,0.071403,,,,,,,,,,,,-0.017089,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029251,,,,,,,,,,,,-0.013419,,,,,
0.434783,,,,,,,,-0.028358,,,,,,,,,,,,0.047200,,,,,,,,,,,,-0.037595,,,,,,,,,,,,0.012017,,,,,,,,,,,,0.053264,,,,,,,,,,,,-0.011601,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029082,,,,,,,,,,,,0.000884,,,,,
0.456522,,,,,,,,-0.041020,,,,,,,,,,,,0.048610,,,,,,,,,,,,-0.030908,,,,,,,,,,,,-0.005642,,,,,,,,,,,,0.045648,,,,,,,,,,,,0.001676,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027648,,,,,,,,,,,,0.012678,,,,,
0.478261,,,,,,,,-0.048258,,,,,,,,,,,,0.048177,,,,,,,,,,,,-0.029621,,,,,,,,,,,,0.000842,,,,,,,,,,,,-0.022889,,,,,,,,,,,,0.011413,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024737,,,,,,,,,,,,0.019869,,,,,
0.500000,,,,,,,,-0.040865,,,,,,,,,,,,0.049542,,,,,,,,,,,,-0.018006,,,,,,,,,,,,-0.029096,,,,,,,,,,,,-0.035895,,,,,,,,,,,,0.030179,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025551,,,,,,,,,,,,0.018698,,,,,
0.521739,,,,,,,,-0.036123,,,,,,,,,,,,0.047794,,,,,,,,,,,,-0.021333,,,,,,,,,,,,-0.032269,,,,,,,,,,,,-0.059082,,,,,,,,,,,,0.036552,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025462,,,,,,,,,,,,0.014735,,,,,
0.543478,,,,,,,,-0.022366,,,,,,,,,,,,0.045729,,,,,,,,,,,,-0.029649,,,,,,,,,,,,-0.038063,,,,,,,,,,,,-0.061307,,,,,,,,,,,,0.043811,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026405,,,,,,,,,,,,0.004087,,,,,
0.565217,,,,,,,,-0.007807,,,,,,,,,,,,0.043169,,,,,,,,,,,,-0.031632,,,,,,,,,,,,-0.038339,,,,,,,,,,,,-0.063104,,,,,,,,,,,,0.040801,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026676,,,,,,,,,,,,-0.007936,,,,,
0.586957,,,,,,,,0.007240,,,,,,,,,,,,0.040063,,,,,,,,,,,,-0.030361,,,,,,,,,,,,-0.032959,,,,,,,,,,,,-0.061307,,,,,,,,,,,,0.033011,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025846,,,,,,,,,,,,-0.021249,,,,,
0.608696,,,,,,,,0.021942,,,,,,,,,,,,0.037547,,,,,,,,,,,,-0.029729,,,,,,,,,,,,-0.022335,,,,,,,,,,,,-0.050526,,,,,,,,,,,,0.024514,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026827,,,,,,,,,,,,-0.034667,,,,,
0.630435,,,,,,,,0.035800,,,,,,,,,,,,0.035808,,,,,,,,,,,,-0.031082,,,,,,,,,,,,-0.003159,,,,,,,,,,,,-0.052237,,,,,,,,,,,,0.017786,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027770,,,,,,,,,,,,-0.046567,,,,,
0.652174,,,,,,,,0.049685,,,,,,,,,,,,0.036116,,,,,,,,,,,,-0.036109,,,,,,,,,,,,0.012431,,,,,,,,,,,,-0.048472,,,,,,,,,,,,0.011590,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.032512,,,,,,,,,,,,-0.056896,,,,,
0.673913,,,,,,,,0.062573,,,,,,,,,,,,0.037253,,,,,,,,,,,,-0.039974,,,,,,,,,,,,0.024296,,,,,,,,,,,,-0.030846,,,,,,,,,,,,0.002030,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039670,,,,,,,,,,,,-0.064171,,,,,
0.695652,,,,,,,,0.067120,,,,,,,,,,,,0.040046,,,,,,,,,,,,-0.047658,,,,,,,,,,,,0.021950,,,,,,,,,,,,-0.001155,,,,,,,,,,,,-0.005582,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045466,,,,,,,,,,,,-0.064928,,,,,
0.717391,,,,,,,,0.066676,,,,,,,,,,,,0.044718,,,,,,,,,,,,-0.042897,,,,,,,,,,,,0.013121,,,,,,,,,,,,0.002695,,,,,,,,,,,,-0.014257,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.049785,,,,,,,,,,,,-0.059277,,,,,
0.739130,,,,,,,,0.065009,,,,,,,,,,,,0.046823,,,,,,,,,,,,-0.038703,,,,,,,,,,,,-0.010057,,,,,,,,,,,,0.013476,,,,,,,,,,,,-0.019214,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.052836,,,,,,,,,,,,-0.054658,,,,,
0.760870,,,,,,,,0.057307,,,,,,,,,,,,0.045390,,,,,,,,,,,,-0.034249,,,,,,,,,,,,-0.035028,,,,,,,,,,,,0.025455,,,,,,,,,,,,-0.026118,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.051393,,,,,,,,,,,,-0.047551,,,,,
0.782609,,,,,,,,0.046736,,,,,,,,,,,,0.039594,,,,,,,,,,,,-0.025795,,,,,,,,,,,,-0.052411,,,,,,,,,,,,0.021861,,,,,,,,,,,,-0.028243,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045365,,,,,,,,,,,,-0.036497,,,,,
0.804348,,,,,,,,0.038964,,,,,,,,,,,,0.032596,,,,,,,,,,,,-0.013707,,,,,,,,,,,,-0.067173,,,,,,,,,,,,0.035723,,,,,,,,,,,,-0.026118,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.038549,,,,,,,,,,,,-0.026666,,,,,
0.826087,,,,,,,,0.025224,,,,,,,,,,,,0.023347,,,,,,,,,,,,-0.013990,,,,,,,,,,,,-0.081521,,,,,,,,,,,,0.047702,,,,,,,,,,,,-0.024879,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.028025,,,,,,,,,,,,-0.016017,,,,,
0.847826,,,,,,,,0.011748,,,,,,,,,,,,0.012910,,,,,,,,,,,,-0.004238,,,,,,,,,,,,-0.089799,,,,,,,,,,,,0.042311,,,,,,,,,,,,-0.020984,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.014688,,,,,,,,,,,,-0.006712,,,,,
0.869565,,,,,,,,0.004520,,,,,,,,,,,,0.002128,,,,,,,,,,,,0.007275,,,,,,,,,,,,-0.084832,,,,,,,,,,,,0.032557,,,,,,,,,,,,-0.021338,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.003210,,,,,,,,,,,,-0.002460,,,,,
0.891304,,,,,,,,-0.004516,,,,,,,,,,,,-0.009336,,,,,,,,,,,,0.017635,,,,,,,,,,,,-0.068553,,,,,,,,,,,,0.033156,,,,,,,,,,,,-0.022400,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.007715,,,,,,,,,,,,0.002558,,,,,
0.913043,,,,,,,,-0.012966,,,,,,,,,,,,-0.018003,,,,,,,,,,,,0.020934,,,,,,,,,,,,-0.044547,,,,,,,,,,,,0.022974,,,,,,,,,,,,-0.016912,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016802,,,,,,,,,,,,0.009293,,,,,
0.934783,,,,,,,,-0.015678,,,,,,,,,,,,-0.023071,,,,,,,,,,,,0.020296,,,,,,,,,,,,-0.020818,,,,,,,,,,,,0.011936,,,,,,,,,,,,-0.007175,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.020614,,,,,,,,,,,,0.014804,,,,,
0.956522,,,,,,,,-0.015446,,,,,,,,,,,,-0.023612,,,,,,,,,,,,0.012167,,,,,,,,,,,,-0.006056,,,,,,,,,,,,0.010653,,,,,,,,,,,,-0.003635,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021019,,,,,,,,,,,,0.015063,,,,,
0.978261,,,,,,,,-0.017827,,,,,,,,,,,,-0.024280,,,,,,,,,,,,0.004380,,,,,,,,,,,,-0.000951,,,,,,,,,,,,0.003294,,,,,,,,,,,,-0.005936,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021536,,,,,,,,,,,,0.016420,,,,,
1.000000,,,,,,,,-0.015560,,,,,,,,,,,,-0.023417,,,,,,,,,,,,0.009793,,,,,,,,,,,,0.001394,,,,,,,,,,,,-0.001925,,,,,,,,,,,,-0.005936,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021040,,,,,,,,,,,,0.015919,,,,,
0.000000,,,,,,,,,-0.020501,,,,,,,,,,,,-0.020884,,,,,,,,,,,,0.015576,,,,,,,,,,,,0.000428,,,,,,,,,,,,0.001240,,,,,,,,,,,,-0.005228,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018742,,,,,,,,,,,,0.021565,,,,
0.020408,,,,,,,,,-0.019404,,,,,,,,,,,,-0.020814,,,,,,,,,,,,0.018613,,,,,,,,,,,,0.001946,,,,,,,,,,,,0.002096,,,,,,,,,,,,-0.004343,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.019303,,,,,,,,,,,,0.019970,,,,
0.040816,,,,,,,,,-0.019019,,,,,,,,,,,,-0.019944,,,,,,,,,,,,0.026533,,,,,,,,,,,,0.010638,,,,,,,,,,,,0.003722,,,,,,,,,,,,-0.008415,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018921,,,,,,,,,,,,0.020077,,,,
0.061224,,,,,,,,,-0.019265,,,,,,,,,,,,-0.017760,,,,,,,,,,,,0.032357,,,,,,,,,,,,0.026227,,,,,,,,,,,,0.001497,,,,,,,,,,,,-0.011601,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.017654,,,,,,,,,,,,0.019162,,,,
0.081633,,,,,,,,,-0.019164,,,,,,,,,,,,-0.014574,,,,,,,,,,,,0.032890,,,,,,,,,,,,0.044576,,,,,,,,,,,,-0.000984,,,,,,,,,,,,-0.014080,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.015645,,,,,,,,,,,,0.017181,,,,
0.102041,,,,,,,,,-0.019994,,,,,,,,,,,,-0.009468,,,,,,,,,,,,0.026702,,,,,,,,,,,,0.060856,,,,,,,,,,,,0.001668,,,,,,,,,,,,-0.012663,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.011948,,,,,,,,,,,,0.014692,,,,
0.122449,,,,,,,,,-0.020804,,,,,,,,,,,,-0.002638,,,,,,,,,,,,0.017822,,,,,,,,,,,,0.076032,,,,,,,,,,,,-0.001498,,,,,,,,,,,,-0.010539,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.007404,,,,,,,,,,,,0.012042,,,,
0.142857,,,,,,,,,-0.018314,,,,,,,,,,,,0.005985,,,,,,,,,,,,0.004737,,,,,,,,,,,,0.084723,,,,,,,,,,,,-0.009455,,,,,,,,,,,,-0.001156,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.000881,,,,,,,,,,,,0.006870,,,,
0.163265,,,,,,,,,-0.012766,,,,,,,,,,,,0.015809,,,,,,,,,,,,-0.007542,,,,,,,,,,,,0.084171,,,,,,,,,,,,-0.021434,,,,,,,,,,,,0.011944,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.008323,,,,,,,,,,,,0.003027,,,,
0.183673,,,,,,,,,-0.004043,,,,,,,,,,,,0.024725,,,,,,,,,,,,-0.018915,,,,,,,,,,,,0.079067,,,,,,,,,,,,-0.031531,,,,,,,,,,,,0.025045,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.018437,,,,,,,,,,,,-0.003994,,,,
0.204082,,,,,,,,,0.008906,,,,,,,,,,,,0.032005,,,,,,,,,,,,-0.033862,,,,,,,,,,,,0.064857,,,,,,,,,,,,-0.036750,,,,,,,,,,,,0.036021,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.028376,,,,,,,,,,,,-0.016084,,,,
0.224490,,,,,,,,,0.021970,,,,,,,,,,,,0.037368,,,,,,,,,,,,-0.045421,,,,,,,,,,,,0.049405,,,,,,,,,,,,-0.037178,,,,,,,,,,,,0.030887,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.035987,,,,,,,,,,,,-0.028077,,,,
0.244898,,,,,,,,,0.032402,,,,,,,,,,,,0.041581,,,,,,,,,,,,-0.049631,,,,,,,,,,,,0.030366,,,,,,,,,,,,-0.021776,,,,,,,,,,,,0.031064,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.042155,,,,,,,,,,,,-0.038016,,,,
0.265306,,,,,,,,,0.037930,,,,,,,,,,,,0.044452,,,,,,,,,,,,-0.070355,,,,,,,,,,,,0.013397,,,,,,,,,,,,-0.001412,,,,,,,,,,,,0.019557,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.046341,,,,,,,,,,,,-0.044163,,,,
0.285714,,,,,,,,,0.033111,,,,,,,,,,,,0.045492,,,,,,,,,,,,-0.031970,,,,,,,,,,,,-0.005228,,,,,,,,,,,,0.050269,,,,,,,,,,,,0.010528,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.047503,,,,,,,,,,,,-0.043222,,,,
0.306122,,,,,,,,,0.024290,,,,,,,,,,,,0.047065,,,,,,,,,,,,-0.021621,,,,,,,,,,,,0.008568,,,,,,,,,,,,0.068152,,,,,,,,,,,,-0.007707,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045567,,,,,,,,,,,,-0.038858,,,,
0.326531,,,,,,,,,0.012845,,,,,,,,,,,,0.045974,,,,,,,,,,,,-0.021595,,,,,,,,,,,,0.013673,,,,,,,,,,,,0.080473,,,,,,,,,,,,-0.019745,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.041320,,,,,,,,,,,,-0.034520,,,,
0.346939,,,,,,,,,-0.002773,,,,,,,,,,,,0.045816,,,,,,,,,,,,-0.025167,,,,,,,,,,,,0.016708,,,,,,,,,,,,0.090741,,,,,,,,,,,,-0.030190,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036712,,,,,,,,,,,,-0.026421,,,,
0.367347,,,,,,,,,-0.022065,,,,,,,,,,,,0.046922,,,,,,,,,,,,-0.028076,,,,,,,,,,,,0.020847,,,,,,,,,,,,0.091340,,,,,,,,,,,,-0.036563,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031730,,,,,,,,,,,,-0.013482,,,,
0.387755,,,,,,,,,-0.040254,,,,,,,,,,,,0.048734,,,,,,,,,,,,-0.032751,,,,,,,,,,,,0.013259,,,,,,,,,,,,0.087404,,,,,,,,,,,,-0.023817,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.028333,,,,,,,,,,,,-0.000679,,,,
0.408163,,,,,,,,,-0.055889,,,,,,,,,,,,0.050226,,,,,,,,,,,,-0.036154,,,,,,,,,,,,0.000980,,,,,,,,,,,,0.063446,,,,,,,,,,,,-0.015319,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025554,,,,,,,,,,,,0.011885,,,,
0.428571,,,,,,,,,-0.065172,,,,,,,,,,,,0.050958,,,,,,,,,,,,-0.016529,,,,,,,,,,,,-0.010747,,,,,,,,,,,,0.023230,,,,,,,,,,,,0.005394,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.023193,,,,,,,,,,,,0.019782,,,,
0.448980,,,,,,,,,-0.061775,,,,,,,,,,,,0.051120,,,,,,,,,,,,-0.043372,,,,,,,,,,,,-0.011436,,,,,,,,,,,,-0.044708,,,,,,,,,,,,0.019734,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.023083,,,,,,,,,,,,0.020888,,,,
0.469388,,,,,,,,,-0.053521,,,,,,,,,,,,0.049212,,,,,,,,,,,,-0.045123,,,,,,,,,,,,-0.036684,,,,,,,,,,,,-0.078420,,,,,,,,,,,,0.038145,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024294,,,,,,,,,,,,0.018918,,,,
0.489796,,,,,,,,,-0.036877,,,,,,,,,,,,0.047465,,,,,,,,,,,,-0.053012,,,,,,,,,,,,-0.047996,,,,,,,,,,,,-0.102977,,,,,,,,,,,,0.054787,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025945,,,,,,,,,,,,0.007824,,,,
0.510204,,,,,,,,,-0.015611,,,,,,,,,,,,0.043143,,,,,,,,,,,,-0.047627,,,,,,,,,,,,-0.054757,,,,,,,,,,,,-0.107341,,,,,,,,,,,,0.055141,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.023380,,,,,,,,,,,,-0.009306,,,,
0.530612,,,,,,,,,0.004959,,,,,,,,,,,,0.038432,,,,,,,,,,,,-0.042520,,,,,,,,,,,,-0.052687,,,,,,,,,,,,-0.106485,,,,,,,,,,,,0.050892,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021210,,,,,,,,,,,,-0.026736,,,,
0.551020,,,,,,,,,0.026023,,,,,,,,,,,,0.033936,,,,,,,,,,,,-0.036134,,,,,,,,,,,,-0.043720,,,,,,,,,,,,-0.098528,,,,,,,,,,,,0.048413,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.017680,,,,,,,,,,,,-0.044655,,,,
0.571429,,,,,,,,,0.045224,,,,,,,,,,,,0.028982,,,,,,,,,,,,-0.030595,,,,,,,,,,,,-0.020818,,,,,,,,,,,,-0.087575,,,,,,,,,,,,0.048059,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.013449,,,,,,,,,,,,-0.062807,,,,
0.591837,,,,,,,,,0.065118,,,,,,,,,,,,0.026702,,,,,,,,,,,,-0.032470,,,,,,,,,,,,0.009534,,,,,,,,,,,,-0.071660,,,,,,,,,,,,0.035313,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.014920,,,,,,,,,,,,-0.080814,,,,
0.612245,,,,,,,,,0.082207,,,,,,,,,,,,0.026807,,,,,,,,,,,,-0.041680,,,,,,,,,,,,0.025124,,,,,,,,,,,,-0.047275,,,,,,,,,,,,0.018141,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021932,,,,,,,,,,,,-0.093526,,,,
0.632653,,,,,,,,,0.093106,,,,,,,,,,,,0.027905,,,,,,,,,,,,-0.046629,,,,,,,,,,,,0.025951,,,,,,,,,,,,-0.015958,,,,,,,,,,,,0.005394,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029966,,,,,,,,,,,,-0.099480,,,,
0.653061,,,,,,,,,0.095889,,,,,,,,,,,,0.030320,,,,,,,,,,,,-0.032090,,,,,,,,,,,,0.013811,,,,,,,,,,,,0.008856,,,,,,,,,,,,-0.011955,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036548,,,,,,,,,,,,-0.096182,,,,
0.673469,,,,,,,,,0.094310,,,,,,,,,,,,0.033476,,,,,,,,,,,,-0.021902,,,,,,,,,,,,-0.003297,,,,,,,,,,,,0.022717,,,,,,,,,,,,-0.017975,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.046344,,,,,,,,,,,,-0.089399,,,,
0.693878,,,,,,,,,0.090349,,,,,,,,,,,,0.033826,,,,,,,,,,,,-0.015120,,,,,,,,,,,,-0.025647,,,,,,,,,,,,0.029904,,,,,,,,,,,,-0.017443,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045726,,,,,,,,,,,,-0.085564,,,,
0.714286,,,,,,,,,0.083236,,,,,,,,,,,,0.030035,,,,,,,,,,,,-0.006399,,,,,,,,,,,,-0.040409,,,,,,,,,,,,0.035552,,,,,,,,,,,,-0.019922,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.041351,,,,,,,,,,,,-0.076356,,,,
0.734694,,,,,,,,,0.073613,,,,,,,,,,,,0.024834,,,,,,,,,,,,-0.002960,,,,,,,,,,,,-0.054481,,,,,,,,,,,,0.038033,,,,,,,,,,,,-0.023109,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.037905,,,,,,,,,,,,-0.061914,,,,
0.755102,,,,,,,,,0.062736,,,,,,,,,,,,0.017903,,,,,,,,,,,,0.003550,,,,,,,,,,,,-0.072002,,,,,,,,,,,,0.040087,,,,,,,,,,,,-0.020276,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029605,,,,,,,,,,,,-0.047406,,,,
0.775510,,,,,,,,,0.052015,,,,,,,,,,,,0.008958,,,,,,,,,,,,0.008951,,,,,,,,,,,,-0.082625,,,,,,,,,,,,0.034953,,,,,,,,,,,,-0.011601,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.015270,,,,,,,,,,,,-0.036574,,,,
0.795918,,,,,,,,,0.044730,,,,,,,,,,,,-0.001598,,,,,,,,,,,,0.016057,,,,,,,,,,,,-0.080004,,,,,,,,,,,,0.028108,,,,,,,,,,,,-0.009123,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.001051,,,,,,,,,,,,-0.032323,,,,
0.816327,,,,,,,,,0.035498,,,,,,,,,,,,-0.012204,,,,,,,,,,,,0.017998,,,,,,,,,,,,-0.059447,,,,,,,,,,,,0.026910,,,,,,,,,,,,-0.011070,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016261,,,,,,,,,,,,-0.028034,,,,
0.836735,,,,,,,,,0.026227,,,,,,,,,,,,-0.020344,,,,,,,,,,,,0.011066,,,,,,,,,,,,-0.033648,,,,,,,,,,,,0.016899,,,,,,,,,,,,-0.010539,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.030339,,,,,,,,,,,,-0.021081,,,,
0.857143,,,,,,,,,0.019231,,,,,,,,,,,,-0.025953,,,,,,,,,,,,0.008947,,,,,,,,,,,,-0.011023,,,,,,,,,,,,0.014332,,,,,,,,,,,,-0.007175,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.034873,,,,,,,,,,,,-0.010887,,,,
0.877551,,,,,,,,,0.013299,,,,,,,,,,,,-0.026389,,,,,,,,,,,,0.000551,,,,,,,,,,,,0.003326,,,,,,,,,,,,0.008856,,,,,,,,,,,,-0.005759,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.032660,,,,,,,,,,,,-0.005204,,,,
0.897959,,,,,,,,,0.010465,,,,,,,,,,,,-0.024550,,,,,,,,,,,,-0.002547,,,,,,,,,,,,0.008292,,,,,,,,,,,,0.006888,,,,,,,,,,,,-0.007884,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.030281,,,,,,,,,,,,-0.003485,,,,
