time,magx,magy,magz,gyrx,gyry,gyrz,accx,accy,accz
260.8,3.19,-27.71,2564.97,0,0,0,-0.04,-0.02,0.93
260.9,3.77,-27.13,2565.97,0,0,0,-0.04,-0.02,0.93
261,3.87,-27.03,2566.97,0,0,0,-0.04,-0.02,0.93
261.1,2.85,-26.35,2567.97,0,0,0,-0.03,-0.02,0.92
261.2,3.11,-26.43,2568.97,0,0,0,-0.04,-0.03,0.93
261.3,3.87,-26.69,2569.97,0,0,0,-0.03,-0.02,0.92
261.4,4.05,-26.69,2570.97,0,0,0,-0.04,-0.02,0.93
261.5,4.21,-26.69,2571.97,0,0,0,-0.03,-0.02,0.93
261.6,3.12,-25.59,2572.97,0,0,0,-0.04,-0.03,0.93
261.7,2.85,-25.32,2573.97,0,0,0,-0.03,-0.02,0.93
261.8,1.48,-26,2574.97,0,0,0,-0.04,-0.02,0.93
261.9,1.9,-26,2575.97,0,0,0,-0.04,-0.03,0.93
262,3.53,-26,2576.97,0,0,0,-0.04,-0.02,0.92
262.1,3.12,-26.09,2577.97,0,0,0,-0.04,-0.02,0.92
262.2,2.67,-26.17,2578.97,0,0,0,-0.04,-0.02,0.92
262.3,3.06,-27.59,2579.97,0,0,0,-0.04,-0.02,0.92
262.4,3.19,-28.06,2580.97,0,0,0,-0.03,-0.02,0.93
262.5,2.67,-26.86,2581.97,0,0,0,-0.04,-0.02,0.92
262.6,2.78,-26.97,2582.97,0,0,0,-0.04,-0.02,0.93
262.7,3.36,-27.54,2583.97,0,0,0,-0.04,-0.02,0.93
262.8,3.21,-27.69,2584.97,0,0,0,-0.04,-0.02,0.94
262.9,3.02,-27.89,2585.97,0,0,0,-0.04,-0.03,0.92
263,3.62,-26.81,2586.97,0,0,0,-0.03,-0.02,0.92
263.1,3.87,-26.35,2587.97,0,0,0,-0.04,-0.03,0.92
263.2,3.54,-25.02,2588.97,0,0,0,-0.04,-0.03,0.92
263.3,3.44,-25.1,2589.97,0,0,0,-0.04,-0.02,0.92
263.4,2.67,-26.17,2590.97,0,0,0,-0.03,-0.02,0.93
263.5,2.8,-26.17,2591.97,0,0,0,-0.04,-0.03,0.93
263.6,3.02,-26.17,2592.97,0,0,0,-0.04,-0.03,0.92
263.7,3.02,-27.07,2593.97,0,0,0,-0.04,-0.03,0.93
263.8,3.02,-27.54,2594.97,0,0,0,-0.04,-0.03,0.93
263.9,4.75,-28.33,2595.97,0,0,0,-0.04,-0.02,0.93
264,4.82,-28.27,2596.97,0,0,0,-0.03,-0.02,0.93
264.1,3.53,-26,2597.97,0,0,0,-0.04,-0.02,0.93
264.2,3.53,-26.57,2598.97,0,0,0,-0.04,-0.03,0.92
264.3,3.53,-27.71,2599.97,0,0,0,-0.04,-0.02,0.92
264.4,3.12,-27.51,2600.97,0,0,0,-0.04,-0.02,0.93
264.5,2.85,-27.37,2601.97,0,0,0,-0.04,-0.02,0.93
264.6,3.29,-27.82,2602.97,0,0,0,-0.04,-0.02,0.93
264.7,3.35,-27.88,2603.97,-0.01,0,0,-0.04,-0.02,0.93
264.8,2.33,-26.52,2604.97,0,0,0,-0.04,-0.02,0.93
264.9,2.9,-26.42,2605.97,0,0,0,-0.04,-0.03,0.93
265,4.39,-26.17,2606.97,0,0,0,-0.04,-0.02,0.92
265.1,3.82,-26.93,2607.97,0,0,0,-0.03,-0.02,0.92
265.2,3.36,-27.54,2608.97,0,0,0,-0.04,-0.02,0.92
265.3,3.36,-26.14,2609.97,0,0,0,-0.04,-0.02,0.93
265.4,3.36,-25.83,2610.97,0,0,0,-0.04,-0.02,0.92
265.5,3.36,-26.52,2611.97,0,0,0,-0.04,-0.02,0.93
265.6,3.48,-26.56,2612.97,0,0,0,-0.04,-0.03,0.93
265.7,3.87,-26.69,2613.97,0,0,0,-0.03,-0.02,0.93
265.8,3.72,-26.53,2614.97,0,0,0,-0.04,-0.02,0.93
265.9,3.37,-26.19,2615.97,0,0,0,-0.04,-0.02,0.93
266,2.67,-25.83,2616.97,0,0,0,-0.03,-0.03,0.92
266.1,2.91,-26.31,2617.97,0,0,0,-0.04,-0.03,0.93
266.2,3.7,-27.89,2618.97,0,0,0,-0.04,-0.02,0.93
266.3,3.96,-27.12,2619.97,0,0,0,-0.03,-0.02,0.92
266.4,4.21,-26.35,2620.97,0,0,0,-0.04,-0.02,0.93
266.5,4.08,-27,2621.97,0,0,0,-0.04,-0.02,0.92
266.6,4.04,-27.2,2622.97,0,0,0,-0.04,-0.02,0.93
266.7,3.19,-26.35,2623.97,0,0,0,-0.04,-0.02,0.93
266.8,2.97,-26.32,2624.97,0,0,0,-0.03,-0.02,0.93
266.9,1.99,-26.17,2625.97,0,0,0,-0.04,-0.02,0.93
267,2.98,-26.25,2626.97,0,0,0,-0.04,-0.02,0.92
267.1,4.21,-26.35,2627.97,0,0,0,-0.03,-0.02,0.92
267.2,3.61,-26.23,2628.97,0,0,0,-0.04,-0.02,0.93
267.3,3.36,-26.17,2629.97,0,0,0,-0.04,-0.02,0.92
267.4,3.02,-26.51,2630.97,0,0,0,-0.04,-0.03,0.92
267.5,2.86,-26.4,2631.97,0,0,0,-0.04,-0.02,0.93
267.6,1.82,-25.66,2632.97,0,0,0,-0.03,-0.02,0.93
267.7,1.89,-26.69,2633.97,0,0,0,-0.04,-0.02,0.93
267.8,1.99,-28.23,2634.97,0,0,0,-0.04,-0.02,0.92
267.9,2.9,-27.32,2635.97,0,0,0,-0.04,-0.02,0.93
268,3.36,-26.86,2636.97,0,0,0,-0.04,-0.03,0.92
268.1,3.2,-27.65,2637.97,0,0,0,-0.04,-0.02,0.92
268.2,3.19,-27.74,2638.97,0,0,0,-0.04,-0.02,0.92
268.3,3.19,-28.06,2639.97,0,0,0,-0.04,-0.02,0.92
268.4,3.54,-27.82,2640.97,0,0,0,-0.04,-0.03,0.92
268.5,4.21,-27.37,2641.97,0,0,0,-0.04,-0.03,0.93
268.6,3.16,-26.95,2642.97,0,0,0,-0.04,-0.02,0.92
268.7,2.5,-26.69,2643.97,0,0,0,-0.04,-0.02,0.93
268.8,2.2,-26.09,2644.97,0,0,0,-0.03,-0.02,0.93
268.9,2.19,-26.05,2645.97,0,0,0,-0.04,-0.03,0.93
269,3.02,-27.2,2646.97,0,0,0,-0.04,-0.02,0.93
269.1,3.22,-27.2,2647.97,0,0,0,-0.04,-0.02,0.92
269.2,3.7,-27.2,2648.97,0,0,0,-0.04,-0.02,0.92
269.3,3.32,-27.01,2649.97,0,0,0,-0.04,-0.02,0.92
269.4,3.02,-26.86,2650.97,0,0,0,-0.04,-0.02,0.93
269.5,1.32,-26.58,2651.97,0,0,0,-0.04,-0.03,0.93
269.6,0.96,-26.52,2652.97,0,0,0,-0.04,-0.03,0.92
269.7,3.02,-25.83,2653.97,0,0,0,-0.04,-0.02,0.93
269.8,3.36,-25.75,2654.97,0,0,0,-0.04,-0.02,0.93
269.9,4.39,-25.49,2655.97,0,0,0,-0.03,-0.02,0.92
270,3.77,-25.76,2656.97,0,0,0,-0.04,-0.02,0.92
270.1,3.19,-26,2657.97,0,0,0,-0.04,-0.02,0.93
270.2,3.72,-26.54,2658.97,0,0,0,-0.04,-0.03,0.92
270.3,3.87,-26.69,2659.97,0,0,0,-0.04,-0.02,0.92
270.4,3.19,-26.35,2660.97,0,0,0,-0.03,-0.02,0.92
270.5,3.19,-26.14,2661.97,0,0,0,-0.03,-0.02,0.93
270.6,3.19,-25.32,2662.97,0,0,0,-0.04,-0.03,0.93
270.7,3.35,-25.64,2663.97,0,0,0,-0.04,-0.02,0.93
270.8,3.53,-26,2664.97,0,0,0,-0.04,-0.02,0.93
270.9,3.53,-26.5,2665.97,0,0,0,-0.04,-0.03,0.93
271,3.53,-26.69,2666.97,0,0,0,-0.04,-0.03,0.92
271.1,1.83,-26.69,2667.97,0,0,0,-0.04,-0.02,0.92
271.2,2.05,-26.72,2668.97,0,0,0,-0.04,-0.02,0.93
271.3,3.36,-26.86,2669.97,0,0,0,-0.04,-0.02,0.93
271.4,3.36,-26.58,2670.97,0,0,0,-0.04,-0.02,0.92
271.5,3.36,-26.17,2671.97,0,0,0,-0.04,-0.02,0.93
271.6,4.06,-27.11,2672.97,0,0,0,-0.04,-0.03,0.92
271.7,4.39,-27.54,2673.97,0,0,0,-0.04,-0.02,0.93
271.8,3.9,-26.74,2674.97,0,0,0,-0.03,-0.02,0.93
271.9,3.86,-26.66,2675.97,0,0,0,-0.04,-0.02,0.93
272,3.77,-26.37,2676.97,0,0,0,-0.04,-0.02,0.92
272.1,3.14,-26.24,2677.97,0,0,0,-0.04,-0.02,0.93
272.2,2.16,-26.35,2678.97,0,0,0,-0.04,-0.02,0.92
272.3,3.24,-26.35,2679.97,0,0,0,-0.04,-0.02,0.92
272.4,3.87,-26.35,2680.97,0,0,0,-0.04,-0.02,0.92
272.5,3.57,-26.65,2681.97,0,0,0,-0.04,-0.02,0.93
272.6,3.55,-26.67,2682.97,0,0,0,-0.04,-0.02,0.94
272.7,3.87,-26.35,2683.97,0,0,0,-0.04,-0.02,0.93
272.8,3.55,-26.56,2684.97,0,0,0,-0.03,-0.02,0.93
272.9,2.85,-27.03,2685.97,0,0,0,-0.04,-0.02,0.93
273,3.54,-26.53,2686.97,0,0,0,-0.04,-0.03,0.93
273.1,4.04,-26.17,2687.97,0,0,0,-0.04,-0.03,0.93
273.2,4.04,-26.75,2688.97,0,0,0,-0.04,-0.02,0.93
273.3,4.04,-26.86,2689.97,0,0,0,-0.04,-0.02,0.92
273.4,3.53,-26,2690.97,0,0,0,-0.04,-0.03,0.93
273.5,3.49,-26.32,2691.97,0,0,0,-0.04,-0.02,0.93
273.6,3.36,-27.2,2692.97,0,0,0,-0.04,-0.03,0.92
273.7,2.81,-26.66,2693.97,0,0,0,-0.04,-0.02,0.93
273.8,2.33,-26.17,2694.97,0,0,0,-0.04,-0.02,0.92
273.9,3.56,-27.4,2695.97,0,0,0,-0.04,-0.03,0.93
274,3.87,-27.71,2696.97,0,0,0,-0.04,-0.02,0.93
274.1,3.53,-26.69,2697.97,0,0,0,-0.04,-0.03,0.93
274.2,3.34,-26.88,2698.97,0,0,0,-0.04,-0.03,0.92
274.3,2.67,-27.54,2699.97,0,0,0,-0.04,-0.03,0.93
274.4,2.76,-26.47,2700.97,0,0,0,-0.04,-0.02,0.92
274.5,2.85,-25.32,2701.97,0,0,0,-0.04,-0.02,0.92
274.6,3.1,-26.85,2702.97,0,0,0,-0.03,-0.02,0.92
274.7,3.19,-27.37,2703.97,0,0,0,-0.04,-0.02,0.93
274.8,4.9,-27.71,2704.97,0,0,0,-0.04,-0.02,0.93
274.9,4.52,-27.69,2705.97,0,0,0,-0.04,-0.02,0.94
275,2.67,-27.54,2706.97,0,0,0,-0.03,-0.02,0.93
275.1,3.04,-26.58,2707.97,0,0,0,-0.04,-0.03,0.93
275.2,3.53,-25.32,2708.97,0,0,0,-0.04,-0.02,0.93
275.3,3.05,-27.23,2709.97,0,0,0,-0.04,-0.02,0.93
275.4,2.85,-28.06,2710.97,0,0,0,-0.04,-0.03,0.92
275.5,3.5,-26.74,2711.97,0,0,0,-0.04,-0.03,0.93
275.6,3.61,-26.69,2712.97,0,0,0,-0.04,-0.02,0.92
275.7,4.21,-26.69,2713.97,0,0,0,-0.04,-0.02,0.93
275.8,3.82,-26.69,2714.97,0,0,0,-0.04,-0.02,0.93
275.9,3.19,-26.69,2715.97,0,0,0,-0.04,-0.03,0.93
276,3.52,-27.02,2716.97,0,0,0,-0.04,-0.02,0.93
276.1,3.7,-27.2,2717.97,0,0,0,-0.04,-0.02,0.93
276.2,3.7,-27.2,2718.97,0,0,0,-0.04,-0.02,0.93
276.3,3.56,-27.23,2719.97,0,0,0,-0.04,-0.02,0.93
276.4,1.65,-27.54,2720.97,0,0,0,-0.04,-0.02,0.92
276.5,2.39,-27.26,2721.97,0,0,0,-0.04,-0.02,0.92
276.6,3.87,-26.69,2722.97,0,0,0,-0.04,-0.02,0.93
276.7,3.77,-26.59,2723.97,0,0,0,-0.04,-0.02,0.93
276.8,3.7,-26.52,2724.97,0,0,0,-0.04,-0.03,0.93
276.9,3.7,-26.22,2725.97,0,0,0,-0.04,-0.03,0.94
277,3.72,-26.17,2726.97,0,0,0,-0.03,-0.02,0.93
277.1,4.56,-26,2727.97,0,0,0,-0.03,-0.03,0.93
277.2,4.7,-26.15,2728.97,0,0,0,-0.04,-0.02,0.93
277.3,5.07,-26.52,2729.97,0,0,0,-0.04,-0.02,0.92
277.4,4.6,-26.8,2730.97,0,0,0,-0.03,-0.02,0.92
277.5,4.21,-27.03,2731.97,0,0,0,-0.03,-0.02,0.92
277.6,3.94,-27.03,2732.97,0,0,0,-0.04,-0.02,0.93
277.7,3.87,-27.03,2733.97,0,0,0,-0.04,-0.03,0.93
277.8,3.19,-24.98,2734.97,0,0,0,-0.03,-0.02,0.93
277.9,3.15,-25.42,2735.97,0,0,0,-0.04,-0.02,0.93
278,3.02,-26.86,2736.97,0,0,0,-0.04,-0.02,0.93
278.1,2.91,-26.86,2737.97,0,0,0,-0.03,-0.02,0.92
278.2,2.68,-26.86,2738.97,0,0,0,-0.03,-0.02,0.92
278.3,2.71,-26.78,2739.97,0,0,0,-0.04,-0.02,0.93
278.4,3.02,-26.17,2740.97,0,0,0,-0.03,-0.02,0.93
278.5,2.62,-26.57,2741.97,0,0,0,-0.03,-0.02,0.92
278.6,1.99,-27.2,2742.97,0,0,0,-0.04,-0.02,0.92
278.7,2.67,-26.98,2743.97,0,0,0,-0.04,-0.02,0.93
278.8,3.02,-26.86,2744.97,0,0,0,-0.04,-0.02,0.93
278.9,3.97,-26.22,2745.97,0,0,0,-0.04,-0.02,0.93
279,3.96,-26.19,2746.97,0,0,0,-0.04,-0.02,0.93
279.1,2.85,-26.35,2747.97,0,0,0,-0.03,-0.02,0.92
279.2,3.31,-26.58,2748.97,-0.01,0,0,-0.04,-0.03,0.92
279.3,4.21,-27.03,2749.97,0,0,0,-0.04,-0.02,0.92
279.4,3.8,-27.45,2750.97,0,0,0,-0.04,-0.02,0.92
279.5,3.53,-27.71,2751.97,0,0,0,-0.03,-0.02,0.93
279.6,3.08,-26.96,2752.97,0,0,0,-0.04,-0.02,0.93
279.7,3,-26.87,2753.97,0,0,0,-0.04,-0.03,0.93
279.8,2.16,-27.37,2754.97,0,0,0,-0.04,-0.03,0.93
279.9,2.51,-27.03,2755.97,0,0,0,-0.04,-0.03,0.93
280,3.36,-26.17,2756.97,0,0,0,-0.04,-0.03,0.93
280.1,3.36,-26.94,2757.97,0,0,0,-0.04,-0.02,0.93
280.2,3.36,-27.54,2758.97,0,0,0,-0.04,-0.02,0.93
280.3,2.51,-26.98,2759.97,0,0,0,-0.04,-0.02,0.92
280.4,2.33,-26.86,2760.97,0,0,0,-0.04,-0.03,0.92
280.5,1.99,-25.49,2761.97,0,0,0,-0.03,-0.02,0.92
280.6,2.35,-25.94,2762.97,0,0,0,-0.04,-0.03,0.92
280.7,3.53,-27.37,2763.97,0,0,0,-0.04,-0.02,0.93
280.8,4.23,-27.02,2764.97,0,0,0,-0.04,-0.03,0.93
280.9,4.9,-26.69,2765.97,0,0,0,-0.04,-0.02,0.93
281,3.17,-26.55,2766.97,0,0,0,-0.04,-0.03,0.94
281.1,2.67,-26.52,2767.97,0,0,0,-0.04,-0.02,0.92
281.2,3.53,-26.35,2768.97,0,0,0,-0.04,-0.02,0.92
281.3,3.47,-26.47,2769.97,0,0,0,-0.04,-0.02,0.92
281.4,3.19,-27.03,2770.97,0,0,0,-0.04,-0.02,0.92
281.5,3.42,-27.27,2771.97,0,0,0,-0.04,-0.02,0.93
281.6,3.7,-27.54,2772.97,0,0,0,-0.03,-0.02,0.93
281.7,3.7,-26.05,2773.97,0,0,0,-0.04,-0.03,0.93
281.8,3.7,-25.49,2774.97,0,0,0,-0.04,-0.02,0.93
281.9,2.85,-26.69,2775.97,0,0,0,-0.04,-0.02,0.93
282,2.87,-26.62,2776.97,0,0,0,-0.04,-0.02,0.93
282.1,3.02,-26.17,2777.97,0,0,0,-0.04,-0.02,0.93
282.2,2.95,-26.38,2778.97,0,0,0,-0.03,-0.02,0.92
282.3,2.85,-26.69,2779.97,0,0,0,-0.04,-0.03,0.92
282.4,3.19,-27.04,2780.97,0,0,0,-0.04,-0.02,0.92
282.5,3.36,-27.2,2781.97,0,0,0,-0.04,-0.02,0.93
282.6,3.2,-27.37,2782.97,0,0,0,-0.03,-0.02,0.92
282.7,3.13,-27.29,2783.97,0,0,0,-0.04,-0.02,0.93
282.8,2.5,-26.35,2784.97,0,0,0,-0.04,-0.02,0.93
282.9,2.75,-26.95,2785.97,0,0,0,-0.04,-0.03,0.93
283,3.19,-28.06,2786.97,0,0,0,-0.04,-0.03,0.93
283.1,3.94,-27.09,2787.97,0,0,0,-0.03,-0.02,0.93
283.2,4.39,-26.52,2788.97,0,0,0,-0.04,-0.02,0.92
283.3,3.77,-26.21,2789.97,0,0,0,-0.03,-0.02,0.93
283.4,3.67,-26.21,2790.97,0,0,0,-0.04,-0.02,0.92
283.5,2.85,-27.03,2791.97,0,0,0,-0.04,-0.02,0.92
283.6,2.85,-27.24,2792.97,0,0,0,-0.04,-0.02,0.92
283.7,2.85,-27.71,2793.97,0,0,0,-0.04,-0.02,0.93
283.8,3.04,-27.52,2794.97,0,0,0,-0.04,-0.02,0.93
283.9,3.19,-27.37,2795.97,0,0,0,-0.04,-0.02,0.93
284,3.91,-27.23,2796.97,0,0,0,-0.04,-0.02,0.93
284.1,4.04,-27.2,2797.97,0,0,0,-0.03,-0.03,0.93
284.2,3.36,-27.54,2798.97,0,0,0,-0.04,-0.02,0.93
284.3,3.22,-27.54,2799.97,0,0,0,-0.04,-0.02,0.92
284.4,2.51,-27.54,2800.97,0,0,0,-0.03,-0.02,0.92
284.5,3.81,-26.66,2801.97,0,0,0,-0.04,-0.02,0.92
284.6,4.04,-26.52,2802.97,0,0,0,-0.04,-0.02,0.93
284.7,2.5,-26.35,2803.97,0,0,0,-0.04,-0.02,0.94
284.8,3.22,-26.71,2804.97,0,0,0,-0.04,-0.03,0.93
284.9,5.24,-27.71,2805.97,0,0,0,-0.04,-0.02,0.93
285,4.23,-28.18,2806.97,0,0,0,-0.04,-0.02,0.93
285.1,3.36,-28.57,2807.97,0,0,0,-0.04,-0.03,0.92
285.2,2.39,-27.32,2808.97,0,0,0,-0.04,-0.02,0.92
285.3,2.16,-27.03,2809.97,0,0,0,-0.04,-0.02,0.92
285.4,3.02,-26.52,2810.97,0,0,0,-0.04,-0.02,0.92
285.5,3.09,-26.67,2811.97,0,0,0,-0.04,-0.02,0.92
285.6,3.36,-27.2,2812.97,0,0,0,-0.03,-0.02,0.93
285.7,3.19,-27.2,2813.97,0,0,0,-0.04,-0.02,0.93
285.8,3.02,-27.2,2814.97,-0.01,0,0,-0.04,-0.02,0.93
285.9,3.02,-26.42,2815.97,-0.01,0,0,-0.04,-0.02,0.93
286,3.02,-26.17,2816.97,0,0,0,-0.04,-0.02,0.92
286.1,3.53,-26.69,2817.97,0,0,0,-0.04,-0.02,0.93
286.2,3.53,-26.57,2818.97,0,0,0,-0.04,-0.02,0.92
286.3,3.53,-26,2819.97,0,0,0,-0.04,-0.02,0.93
286.4,3,-26.38,2820.97,0,0,0,-0.04,-0.02,0.92
286.5,2.33,-26.86,2821.97,0,0,0,-0.04,-0.02,0.93
286.6,2.7,-26.01,2822.97,0,0,0,-0.04,-0.02,0.92
286.7,2.85,-25.66,2823.97,0,0,0,-0.04,-0.02,0.92
286.8,1.84,-26,2824.97,0,0,0,-0.04,-0.03,0.93
286.9,2.06,-26.17,2825.97,0,0,0,-0.04,-0.03,0.93
287,3.87,-27.37,2826.97,0,0,0,-0.04,-0.02,0.93
287.1,3.87,-27.37,2827.97,0,0,0,-0.04,-0.02,0.93
287.2,3.87,-27.37,2828.97,0,0,0,-0.04,-0.02,0.93
287.3,3.53,-26.81,2829.97,0,0,0,-0.04,-0.03,0.92
287.4,3.36,-26.52,2830.97,0,0,0,-0.04,-0.02,0.93
287.5,3.04,-27.16,2831.97,0,0,0,-0.04,-0.02,0.92
287.6,3.05,-27.14,2832.97,0,0,0,-0.03,-0.02,0.93
287.7,3.53,-26.35,2833.97,0,0,0,-0.04,-0.02,0.93
287.8,3.36,-26.52,2834.97,0,0,0,-0.04,-0.03,0.93
287.9,3.02,-26.86,2835.97,0,0,0,-0.04,-0.02,0.93
288,3.02,-27.07,2836.97,0,0,0,-0.04,-0.03,0.92
288.1,3.02,-27.2,2837.97,0,0,0,-0.04,-0.02,0.93
288.2,3.47,-26.45,2838.97,0,0,0,-0.04,-0.02,0.93
288.3,3.52,-26.35,2839.97,0,0,0,-0.03,-0.02,0.93
288.4,3.19,-26.35,2840.97,0,0,0,-0.04,-0.03,0.93
288.5,3.09,-26.45,2841.97,0,0,0,-0.03,-0.02,0.92
288.6,2.85,-26.69,2842.97,0,0,0,-0.04,-0.02,0.93
288.7,3.61,-26.69,2843.97,0,0,0,-0.03,-0.02,0.92
288.8,4.21,-26.69,2844.97,0,0,0,-0.04,-0.02,0.93
288.9,2.51,-26.69,2845.97,0,0,0,-0.04,-0.02,0.93
289,2.16,-26.69,2846.97,0,0,0,-0.04,-0.02,0.92
289.1,4.04,-25.83,2847.97,0,0,0,-0.04,-0.02,0.92
289.2,3.67,-26.12,2848.97,0,0,0,-0.04,-0.02,0.93
289.3,2.5,-27.03,2849.97,0,0,0,-0.04,-0.02,0.92
289.4,2.94,-27.12,2850.97,0,0,0,-0.04,-0.02,0.92
289.5,3.36,-27.2,2851.97,0,0,0,-0.04,-0.02,0.92
289.6,3.63,-26.67,2852.97,0,0,0,-0.04,-0.02,0.93
289.7,3.7,-26.52,2853.97,0,0,0,-0.04,-0.02,0.93
289.8,1.65,-26.17,2854.97,0.01,0,0,-0.04,-0.02,0.92
289.9,1.81,-26.47,2855.97,0,0,0,-0.04,-0.02,0.92
290,2.5,-27.71,2856.97,0,0,0,-0.04,-0.03,0.93
290.1,3.13,-26.46,2857.97,0,0,0,-0.04,-0.03,0.93
290.2,3.87,-24.98,2858.97,0,0,0,-0.03,-0.02,0.93
290.3,3.75,-26.11,2859.97,0,0,0,-0.04,-0.03,0.93
290.4,3.7,-26.52,2860.97,0,0,0,-0.04,-0.02,0.92
290.5,3.1,-27.8,2861.97,0,0,0,-0.04,-0.02,0.92
290.6,2.48,-28.82,2862.97,0,0,0,-0.04,-0.02,0.93
290.7,2.33,-27.2,2863.97,0,0,0,-0.04,-0.02,0.92
290.8,2.75,-27.91,2864.97,0,0,0,-0.04,-0.03,0.92
290.9,3.36,-28.91,2865.97,0.01,0,0,-0.04,-0.02,0.93
291,3.12,-27.04,2866.97,0,0,0,-0.04,-0.02,0.93
291.1,3.02,-26.17,2867.97,0,0,0,-0.04,-0.02,0.93
291.2,3.51,-26.34,2868.97,0,0,0,-0.04,-0.02,0.92
291.3,3.44,-26.44,2869.97,0,0,0,-0.03,-0.03,0.93
291.4,2.5,-27.37,2870.97,0,0,0,-0.03,-0.02,0.92
291.5,3.18,-26.82,2871.97,0,0,0,-0.04,-0.02,0.92
291.6,4.39,-25.83,2872.97,-0.01,0,0,-0.03,-0.03,0.93
291.7,3.52,-26.7,2873.97,0,0,0,-0.03,-0.02,0.93
291.8,3.02,-27.2,2874.97,0,0,0,-0.04,-0.03,0.93
291.9,3.64,-26.27,2875.97,0,0,0,-0.04,-0.02,0.93
292,3.69,-26.2,2876.97,0,0,0,-0.03,-0.02,0.93
292.1,3.36,-26.86,2877.97,0,0,0,-0.04,-0.02,0.92
292.2,3.84,-26.7,2878.97,0,0,0,-0.04,-0.02,0.93
292.3,4.9,-26.35,2879.97,0,0,0,-0.04,-0.03,0.92
292.4,4.9,-26.35,2880.97,0,0,0,-0.04,-0.03,0.92
292.5,3.19,-27.71,2881.97,0,0,0,-0.03,-0.03,0.92
292.6,3.63,-27.57,2882.97,0,0,0,-0.04,-0.02,0.92
292.7,3.7,-27.54,2883.97,0,0,0,-0.04,-0.02,0.92
292.8,4.04,-28.57,2884.97,0,0,0,-0.04,-0.02,0.92
292.9,4.04,-28.03,2885.97,0,0,0,-0.04,-0.02,0.92
293,4.04,-26.52,2886.97,0,0,0,-0.04,-0.03,0.93
293.1,3.31,-26.88,2887.97,0,0,0,-0.04,-0.02,0.93
293.2,2.67,-27.2,2888.97,0,0,0,-0.04,-0.02,0.93
293.3,2.67,-27.2,2889.97,0,0,0,-0.04,-0.02,0.92
293.4,2.67,-27.2,2890.97,0,0,0,-0.03,-0.02,0.92
293.5,2.67,-27.2,2891.97,0,0,0,-0.04,-0.02,0.93
293.6,2.49,-27.24,2892.97,0,0,0,-0.04,-0.02,0.92
293.7,1.82,-27.37,2893.97,0,0,0,-0.04,-0.02,0.93
293.8,2.15,-26.38,2894.97,0,0,0,-0.04,-0.02,0.93
293.9,2.5,-25.32,2895.97,0,0,0,-0.03,-0.02,0.93
294,3.28,-26.1,2896.97,0,0,0,-0.03,-0.02,0.93
294.1,3.53,-26.35,2897.97,0,0,0,-0.04,-0.02,0.93
294.2,3.02,-25.83,2898.97,0,0,0,-0.04,-0.03,0.93
294.3,3.07,-26.11,2899.97,0,0,0,-0.03,-0.03,0.93
294.4,3.36,-27.54,2900.97,0,0,0,-0.04,-0.02,0.93
294.5,3.28,-26.87,2901.97,0,0,0,-0.04,-0.02,0.92
294.6,3.19,-26,2902.97,0,0,0,-0.04,-0.02,0.93
294.7,3.07,-26.13,2903.97,0,0,0,-0.04,-0.02,0.93
294.8,3.02,-26.17,2904.97,0,0,0,-0.04,-0.02,0.93
294.9,4.36,-25.84,2905.97,0,0,0,-0.04,-0.02,0.93
295,4.11,-26.07,2906.97,0,0,0,-0.04,-0.02,0.93
295.1,1.99,-27.89,2907.97,0,0,0,-0.04,-0.02,0.93
295.2,2.26,-27.75,2908.97,0,0,0,-0.03,-0.02,0.93
295.3,2.67,-27.54,2909.97,0,0,0,-0.04,-0.03,0.93
295.4,1.88,-26.98,2910.97,0,0,0,-0.04,-0.02,0.92
295.5,1.48,-26.69,2911.97,0,0,0,-0.04,-0.03,0.93
295.6,3.87,-26.85,2912.97,0,0,0,-0.04,-0.02,0.92
295.7,4.03,-26.87,2913.97,0,0,0,-0.03,-0.02,0.93
295.8,3.87,-27.03,2914.97,0,0,0,-0.04,-0.02,0.93
295.9,3.41,-26.68,2915.97,0,0,0,-0.04,-0.02,0.92
296,2.5,-26,2916.97,0,0,0,-0.04,-0.02,0.93
296.1,3.23,-26.32,2917.97,0,0,0,-0.04,-0.03,0.93
296.2,3.7,-26.52,2918.97,0,0,0,-0.04,-0.02,0.93
296.3,4.15,-27.58,2919.97,0,0,0,-0.04,-0.03,0.93
296.4,4.21,-27.7,2920.97,0,0,0,-0.04,-0.02,0.93
296.5,3.87,-27.03,2921.97,0,0,0,-0.04,-0.02,0.93
296.6,3.92,-27.48,2922.97,0,0,0,-0.04,-0.02,0.92
296.7,4.04,-28.57,2923.97,0,0,0,-0.04,-0.02,0.92
296.8,4.04,-27.61,2924.97,0,0,0,-0.04,-0.03,0.92
296.9,4.04,-26.86,2925.97,0,0,0,-0.04,-0.03,0.93
297,3.19,-26.57,2926.97,0,0,0,-0.04,-0.02,0.93
297.1,3.02,-26.52,2927.97,0,0,0,-0.04,-0.02,0.92
297.2,2.33,-26.86,2928.97,0,0,0,-0.04,-0.02,0.93
297.3,2.58,-27.02,2929.97,0,0,0,-0.04,-0.02,0.93
297.4,3.36,-27.54,2930.97,0,0,0,-0.04,-0.02,0.93
297.5,3.01,-26.49,2931.97,0,0,0,-0.04,-0.02,0.92
297.6,2.67,-25.49,2932.97,0,0,0,-0.04,-0.02,0.92
