Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,
0.935065,,,,-1.339035,,,,,,,,,,,,,,-1.052059,,,,,,,,,,,,,,1.021191,,,,,,,,,,,,,,-0.345878,,,,,,,,,,,,,,0.238379,,,,,,,,,,,,,,-0.699023,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.960525,,,,,,,,,,,,,,1.129460,,,,,,,,,,,
0.948052,,,,-1.345254,,,,,,,,,,,,,,-1.113294,,,,,,,,,,,,,,0.963801,,,,,,,,,,,,,,-0.225883,,,,,,,,,,,,,,0.170358,,,,,,,,,,,,,,-0.393743,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.034161,,,,,,,,,,,,,,1.140779,,,,,,,,,,,
0.961039,,,,-1.344864,,,,,,,,,,,,,,-1.147408,,,,,,,,,,,,,,0.993805,,,,,,,,,,,,,,-0.124979,,,,,,,,,,,,,,0.028402,,,,,,,,,,,,,,-0.318762,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.083715,,,,,,,,,,,,,,1.185931,,,,,,,,,,,
0.974026,,,,-1.352892,,,,,,,,,,,,,,-1.150841,,,,,,,,,,,,,,0.666491,,,,,,,,,,,,,,-0.086799,,,,,,,,,,,,,,-0.010045,,,,,,,,,,,,,,-0.249137,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.090152,,,,,,,,,,,,,,1.175729,,,,,,,,,,,
0.987013,,,,-1.334101,,,,,,,,,,,,,,-1.187294,,,,,,,,,,,,,,0.797958,,,,,,,,,,,,,,-0.097707,,,,,,,,,,,,,,-0.072151,,,,,,,,,,,,,,-0.265204,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.116207,,,,,,,,,,,,,,1.177942,,,,,,,,,,,
1.000000,,,,-1.326488,,,,,,,,,,,,,,-1.189504,,,,,,,,,,,,,,0.737965,,,,,,,,,,,,,,-0.043164,,,,,,,,,,,,,,-0.030747,,,,,,,,,,,,,,-0.163444,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.133643,,,,,,,,,,,,,,1.165678,,,,,,,,,,,
0.000000,,,,,-1.274789,,,,,,,,,,,,,,-1.316528,,,,,,,,,,,,,,0.962596,,,,,,,,,,,,,,-0.206484,,,,,,,,,,,,,,-0.015119,,,,,,,,,,,,,,0.120488,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.308822,,,,,,,,,,,,,,1.193270,,,,,,,,,,
0.017857,,,,,-1.273799,,,,,,,,,,,,,,-1.355126,,,,,,,,,,,,,,1.056403,,,,,,,,,,,,,,-0.243658,,,,,,,,,,,,,,-0.056066,,,,,,,,,,,,,,0.142229,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.348787,,,,,,,,,,,,,,1.199478,,,,,,,,,,
0.035714,,,,,-1.302213,,,,,,,,,,,,,,-1.430025,,,,,,,,,,,,,,1.398294,,,,,,,,,,,,,,-0.178604,,,,,,,,,,,,,,-0.153708,,,,,,,,,,,,,,0.272679,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.377362,,,,,,,,,,,,,,1.216563,,,,,,,,,,
0.053571,,,,,-1.279288,,,,,,,,,,,,,,-1.422948,,,,,,,,,,,,,,1.596467,,,,,,,,,,,,,,0.196233,,,,,,,,,,,,,,-0.257650,,,,,,,,,,,,,,0.472702,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.364149,,,,,,,,,,,,,,1.206148,,,,,,,,,,
0.071429,,,,,-1.241168,,,,,,,,,,,,,,-1.365371,,,,,,,,,,,,,,1.721511,,,,,,,,,,,,,,0.688787,,,,,,,,,,,,,,-0.437186,,,,,,,,,,,,,,0.637938,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.304541,,,,,,,,,,,,,,1.148929,,,,,,,,,,
0.089286,,,,,-1.241933,,,,,,,,,,,,,,-1.219402,,,,,,,,,,,,,,1.594936,,,,,,,,,,,,,,1.175146,,,,,,,,,,,,,,-0.619871,,,,,,,,,,,,,,0.785780,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.185777,,,,,,,,,,,,,,1.094307,,,,,,,,,,
0.107143,,,,,-1.162821,,,,,,,,,,,,,,-1.002486,,,,,,,,,,,,,,1.346786,,,,,,,,,,,,,,1.463244,,,,,,,,,,,,,,-1.152179,,,,,,,,,,,,,,0.998848,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.032585,,,,,,,,,,,,,,0.986071,,,,,,,,,,
0.125000,,,,,-0.988059,,,,,,,,,,,,,,-0.764193,,,,,,,,,,,,,,1.004736,,,,,,,,,,,,,,1.587157,,,,,,,,,,,,,,-1.489203,,,,,,,,,,,,,,1.311927,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.860829,,,,,,,,,,,,,,0.798539,,,,,,,,,,
0.142857,,,,,-0.760823,,,,,,,,,,,,,,-0.483832,,,,,,,,,,,,,,0.599752,,,,,,,,,,,,,,1.615037,,,,,,,,,,,,,,-1.508101,,,,,,,,,,,,,,1.681534,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.596240,,,,,,,,,,,,,,0.555751,,,,,,,,,,
0.166667,,,,,-0.546236,,,,,,,,,,,,,,-0.230263,,,,,,,,,,,,,,-0.044116,,,,,,,,,,,,,,1.519005,,,,,,,,,,,,,,-1.527000,,,,,,,,,,,,,,1.903298,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.350353,,,,,,,,,,,,,,0.265882,,,,,,,,,,
0.190476,,,,,-0.221328,,,,,,,,,,,,,,-0.008437,,,,,,,,,,,,,,-0.809555,,,,,,,,,,,,,,1.215418,,,,,,,,,,,,,,-1.804178,,,,,,,,,,,,,,1.985916,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.181871,,,,,,,,,,,,,,-0.115412,,,,,,,,,,
0.214286,,,,,0.171072,,,,,,,,,,,,,,0.105388,,,,,,,,,,,,,,-1.339535,,,,,,,,,,,,,,0.673298,,,,,,,,,,,,,,-1.797878,,,,,,,,,,,,,,1.964174,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.074448,,,,,,,,,,,,,,-0.609868,,,,,,,,,,
0.238095,,,,,0.532280,,,,,,,,,,,,,,0.114537,,,,,,,,,,,,,,-1.676761,,,,,,,,,,,,,,0.131179,,,,,,,,,,,,,,-1.467154,,,,,,,,,,,,,,1.807635,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.092729,,,,,,,,,,,,,,-0.999380,,,,,,,,,,
0.261905,,,,,0.839042,,,,,,,,,,,,,,0.065746,,,,,,,,,,,,,,-1.893600,,,,,,,,,,,,,,-0.283930,,,,,,,,,,,,,,-1.000991,,,,,,,,,,,,,,1.603264,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.108444,,,,,,,,,,,,,,-1.329382,,,,,,,,,,
0.285714,,,,,1.011988,,,,,,,,,,,,,,-0.057752,,,,,,,,,,,,,,-2.028296,,,,,,,,,,,,,,-0.435723,,,,,,,,,,,,,,-0.515929,,,,,,,,,,,,,,1.294533,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.189371,,,,,,,,,,,,,,-1.538744,,,,,,,,,,
0.309524,,,,,1.138665,,,,,,,,,,,,,,-0.193932,,,,,,,,,,,,,,-1.930505,,,,,,,,,,,,,,-0.141430,,,,,,,,,,,,,,-0.348992,,,,,,,,,,,,,,0.937971,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.251715,,,,,,,,,,,,,,-1.713832,,,,,,,,,,
0.333333,,,,,1.214123,,,,,,,,,,,,,,-0.255880,,,,,,,,,,,,,,-1.812647,,,,,,,,,,,,,,0.214820,,,,,,,,,,,,,,-0.106462,,,,,,,,,,,,,,0.477050,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.287661,,,,,,,,,,,,,,-1.845656,,,,,,,,,,
0.357143,,,,,1.327415,,,,,,,,,,,,,,-0.244279,,,,,,,,,,,,,,-1.359343,,,,,,,,,,,,,,0.667103,,,,,,,,,,,,,,-0.005670,,,,,,,,,,,,,,-0.018658,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.237046,,,,,,,,,,,,,,-1.902354,,,,,,,,,,
0.380952,,,,,1.332221,,,,,,,,,,,,,,-0.092578,,,,,,,,,,,,,,-1.054743,,,,,,,,,,,,,,1.246396,,,,,,,,,,,,,,1.055797,,,,,,,,,,,,,,-0.601333,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.051098,,,,,,,,,,,,,,-1.751903,,,,,,,,,,
0.404762,,,,,1.091327,,,,,,,,,,,,,,0.140918,,,,,,,,,,,,,,-0.792336,,,,,,,,,,,,,,1.652211,,,,,,,,,,,,,,1.452666,,,,,,,,,,,,,,-1.092692,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.137011,,,,,,,,,,,,,,-1.332895,,,,,,,,,,
0.428571,,,,,0.841248,,,,,,,,,,,,,,0.488873,,,,,,,,,,,,,,-0.861284,,,,,,,,,,,,,,1.828787,,,,,,,,,,,,,,1.125091,,,,,,,,,,,,,,-1.240535,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.398939,,,,,,,,,,,,,,-0.914972,,,,,,,,,,
0.444444,,,,,0.633959,,,,,,,,,,,,,,0.789065,,,,,,,,,,,,,,-0.665015,,,,,,,,,,,,,,1.813298,,,,,,,,,,,,,,0.936106,,,,,,,,,,,,,,-1.140524,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.612316,,,,,,,,,,,,,,-0.580691,,,,,,,,,,
0.460317,,,,,0.501142,,,,,,,,,,,,,,1.064032,,,,,,,,,,,,,,-0.385938,,,,,,,,,,,,,,1.673896,,,,,,,,,,,,,,0.945555,,,,,,,,,,,,,,-1.057906,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.825580,,,,,,,,,,,,,,-0.323740,,,,,,,,,,
0.476190,,,,,0.327831,,,,,,,,,,,,,,1.332514,,,,,,,,,,,,,,-0.224384,,,,,,,,,,,,,,1.187537,,,,,,,,,,,,,,1.058947,,,,,,,,,,,,,,-0.983985,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.016530,,,,,,,,,,,,,,-0.017980,,,,,,,,,,
0.492063,,,,,0.179138,,,,,,,,,,,,,,1.499348,,,,,,,,,,,,,,-0.030537,,,,,,,,,,,,,,0.667103,,,,,,,,,,,,,,0.857362,,,,,,,,,,,,,,-0.801355,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.110495,,,,,,,,,,,,,,0.260622,,,,,,,,,,
0.507937,,,,,-0.017318,,,,,,,,,,,,,,1.622641,,,,,,,,,,,,,,0.043397,,,,,,,,,,,,,,0.149766,,,,,,,,,,,,,,0.624281,,,,,,,,,,,,,,-0.440445,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.144699,,,,,,,,,,,,,,0.536597,,,,,,,,,,
0.523810,,,,,-0.157129,,,,,,,,,,,,,,1.631234,,,,,,,,,,,,,,0.040656,,,,,,,,,,,,,,-0.398549,,,,,,,,,,,,,,-0.427736,,,,,,,,,,,,,,0.111791,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.085307,,,,,,,,,,,,,,0.637572,,,,,,,,,,
0.539683,,,,,-0.068900,,,,,,,,,,,,,,1.562427,,,,,,,,,,,,,,-0.168315,,,,,,,,,,,,,,-0.816756,,,,,,,,,,,,,,-1.023039,,,,,,,,,,,,,,0.616196,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.085324,,,,,,,,,,,,,,0.514277,,,,,,,,,,
0.555556,,,,,0.087373,,,,,,,,,,,,,,1.415413,,,,,,,,,,,,,,0.053666,,,,,,,,,,,,,,-1.086267,,,,,,,,,,,,,,-1.004141,,,,,,,,,,,,,,0.920578,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.117729,,,,,,,,,,,,,,0.319084,,,,,,,,,,
0.571429,,,,,0.334196,,,,,,,,,,,,,,1.264133,,,,,,,,,,,,,,0.175917,,,,,,,,,,,,,,-1.272136,,,,,,,,,,,,,,-1.007291,,,,,,,,,,,,,,0.811870,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.091446,,,,,,,,,,,,,,0.052960,,,,,,,,,,
0.591837,,,,,0.551821,,,,,,,,,,,,,,1.086486,,,,,,,,,,,,,,0.106148,,,,,,,,,,,,,,-1.234962,,,,,,,,,,,,,,-1.171078,,,,,,,,,,,,,,0.750994,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.009371,,,,,,,,,,,,,,-0.221525,,,,,,,,,,
0.612245,,,,,0.816879,,,,,,,,,,,,,,0.942720,,,,,,,,,,,,,,-0.088879,,,,,,,,,,,,,,-0.977843,,,,,,,,,,,,,,-1.133281,,,,,,,,,,,,,,0.581409,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.987477,,,,,,,,,,,,,,-0.569832,,,,,,,,,,
0.632653,,,,,1.030562,,,,,,,,,,,,,,0.833784,,,,,,,,,,,,,,-0.366348,,,,,,,,,,,,,,-0.726919,,,,,,,,,,,,,,-1.164778,,,,,,,,,,,,,,0.368342,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.993931,,,,,,,,,,,,,,-0.871372,,,,,,,,,,
0.653061,,,,,1.257656,,,,,,,,,,,,,,0.748605,,,,,,,,,,,,,,-0.698316,,,,,,,,,,,,,,-0.401647,,,,,,,,,,,,,,-1.026189,,,,,,,,,,,,,,0.107443,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.045418,,,,,,,,,,,,,,-1.129158,,,,,,,,,,
0.673469,,,,,1.456697,,,,,,,,,,,,,,0.750433,,,,,,,,,,,,,,-0.850062,,,,,,,,,,,,,,-0.144528,,,,,,,,,,,,,,-0.506480,,,,,,,,,,,,,,-0.266512,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.192887,,,,,,,,,,,,,,-1.249704,,,,,,,,,,
0.693878,,,,,1.536629,,,,,,,,,,,,,,0.806380,,,,,,,,,,,,,,-0.772826,,,,,,,,,,,,,,-0.079473,,,,,,,,,,,,,,0.006929,,,,,,,,,,,,,,-0.623074,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.310878,,,,,,,,,,,,,,-1.241077,,,,,,,,,,
0.714286,,,,,1.523032,,,,,,,,,,,,,,0.871180,,,,,,,,,,,,,,-0.792770,,,,,,,,,,,,,,-0.054691,,,,,,,,,,,,,,0.435296,,,,,,,,,,,,,,-1.040513,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.362143,,,,,,,,,,,,,,-1.144073,,,,,,,,,,
0.738095,,,,,1.398976,,,,,,,,,,,,,,0.935735,,,,,,,,,,,,,,-0.889349,,,,,,,,,,,,,,-0.116647,,,,,,,,,,,,,,0.567585,,,,,,,,,,,,,,-1.114434,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.407276,,,,,,,,,,,,,,-1.006259,,,,,,,,,,
0.761905,,,,,1.279028,,,,,,,,,,,,,,0.995810,,,,,,,,,,,,,,-0.803885,,,,,,,,,,,,,,-0.389256,,,,,,,,,,,,,,0.951855,,,,,,,,,,,,,,-1.223142,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.447231,,,,,,,,,,,,,,-0.832938,,,,,,,,,,
0.785714,,,,,0.953752,,,,,,,,,,,,,,0.933872,,,,,,,,,,,,,,-0.528141,,,,,,,,,,,,,,-0.906593,,,,,,,,,,,,,,1.339274,,,,,,,,,,,,,,-1.340547,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.329079,,,,,,,,,,,,,,-0.508562,,,,,,,,,,
0.809524,,,,,0.649771,,,,,,,,,,,,,,0.786571,,,,,,,,,,,,,,-0.076403,,,,,,,,,,,,,,-1.272136,,,,,,,,,,,,,,1.408569,,,,,,,,,,,,,,-1.384030,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.129247,,,,,,,,,,,,,,-0.204342,,,,,,,,,,
0.833333,,,,,0.300749,,,,,,,,,,,,,,0.565539,,,,,,,,,,,,,,0.326426,,,,,,,,,,,,,,-1.615995,,,,,,,,,,,,,,1.720394,,,,,,,,,,,,,,-1.336198,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.841671,,,,,,,,,,,,,,0.071258,,,,,,,,,,
0.857143,,,,,-0.035333,,,,,,,,,,,,,,0.284251,,,,,,,,,,,,,,0.618994,,,,,,,,,,,,,,-1.811158,,,,,,,,,,,,,,1.663699,,,,,,,,,,,,,,-1.223142,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.463712,,,,,,,,,,,,,,0.274181,,,,,,,,,,
0.869048,,,,,-0.389576,,,,,,,,,,,,,,-0.044045,,,,,,,,,,,,,,0.928650,,,,,,,,,,,,,,-1.764690,,,,,,,,,,,,,,1.446366,,,,,,,,,,,,,,-1.192704,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.065461,,,,,,,,,,,,,,0.455523,,,,,,,,,,
0.880952,,,,,-0.638531,,,,,,,,,,,,,,-0.371154,,,,,,,,,,,,,,0.861510,,,,,,,,,,,,,,-1.544745,,,,,,,,,,,,,,1.304627,,,,,,,,,,,,,,-1.066603,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.318854,,,,,,,,,,,,,,0.552484,,,,,,,,,,
0.892857,,,,,-0.834581,,,,,,,,,,,,,,-0.653059,,,,,,,,,,,,,,0.810293,,,,,,,,,,,,,,-1.296919,,,,,,,,,,,,,,1.219584,,,,,,,,,,,,,,-1.101389,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.629417,,,,,,,,,,,,,,0.710824,,,,,,,,,,
0.904762,,,,,-1.073125,,,,,,,,,,,,,,-0.916649,,,,,,,,,,,,,,0.882298,,,,,,,,,,,,,,-0.996430,,,,,,,,,,,,,,0.995951,,,,,,,,,,,,,,-0.970940,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.892942,,,,,,,,,,,,,,0.857251,,,,,,,,,,
0.916667,,,,,-1.133939,,,,,,,,,,,,,,-1.082923,,,,,,,,,,,,,,0.905491,,,,,,,,,,,,,,-0.630886,,,,,,,,,,,,,,0.605382,,,,,,,,,,,,,,-0.623074,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.057768,,,,,,,,,,,,,,0.952912,,,,,,,,,,
0.928571,,,,,-1.190923,,,,,,,,,,,,,,-1.194364,,,,,,,,,,,,,,0.817666,,,,,,,,,,,,,,-0.373767,,,,,,,,,,,,,,0.570735,,,,,,,,,,,,,,-0.414355,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.178628,,,,,,,,,,,,,,1.035238,,,,,,,,,,
0.940476,,,,,-1.210452,,,,,,,,,,,,,,-1.253518,,,,,,,,,,,,,,0.794596,,,,,,,,,,,,,,-0.153821,,,,,,,,,,,,,,0.265209,,,,,,,,,,,,,,-0.318692,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.241287,,,,,,,,,,,,,,1.105371,,,,,,,,,,
0.952381,,,,,-1.228813,,,,,,,,,,,,,,-1.303272,,,,,,,,,,,,,,0.798805,,,,,,,,,,,,,,0.004168,,,,,,,,,,,,,,0.186465,,,,,,,,,,,,,,-0.249119,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.302331,,,,,,,,,,,,,,1.148693,,,,,,,,,,
0.964286,,,,,-1.220836,,,,,,,,,,,,,,-1.323487,,,,,,,,,,,,,,0.642402,,,,,,,,,,,,,,0.097103,,,,,,,,,,,,,,0.189615,,,,,,,,,,,,,,-0.118670,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.338745,,,,,,,,,,,,,,1.154901,,,,,,,,,,
0.976190,,,,,-1.267838,,,,,,,,,,,,,,-1.348033,,,,,,,,,,,,,,0.836636,,,,,,,,,,,,,,0.038244,,,,,,,,,,,,,,0.022678,,,,,,,,,,,,,,-0.014310,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.358140,,,,,,,,,,,,,,1.209629,,,,,,,,,,
0.988095,,,,,-1.294158,,,,,,,,,,,,,,-1.360428,,,,,,,,,,,,,,0.995692,,,,,,,,,,,,,,0.028951,,,,,,,,,,,,,,-0.128510,,,,,,,,,,,,,,0.146578,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.355715,,,,,,,,,,,,,,1.216518,,,,,,,,,,
1.000000,,,,,-1.264661,,,,,,,,,,,,,,-1.343671,,,,,,,,,,,,,,1.023168,,,,,,,,,,,,,,0.022755,,,,,,,,,,,,,,-0.100162,,,,,,,,,,,,,,0.185713,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.333501,,,,,,,,,,,,,,1.224817,,,,,,,,,,
0.000000,,,,,,-1.295181,,,,,,,,,,,,,,-1.430513,,,,,,,,,,,,,,0.871460,,,,,,,,,,,,,,-0.170451,,,,,,,,,,,,,,-0.035890,,,,,,,,,,,,,,0.082154,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.486077,,,,,,,,,,,,,,1.180384,,,,,,,,,
0.014286,,,,,,-1.294478,,,,,,,,,,,,,,-1.458219,,,,,,,,,,,,,,0.947417,,,,,,,,,,,,,,-0.244472,,,,,,,,,,,,,,-0.136838,,,,,,,,,,,,,,0.101156,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.503084,,,,,,,,,,,,,,1.226178,,,,,,,,,
0.028571,,,,,,-1.280707,,,,,,,,,,,,,,-1.517350,,,,,,,,,,,,,,1.026201,,,,,,,,,,,,,,-0.294806,,,,,,,,,,,,,,-0.216900,,,,,,,,,,,,,,0.234174,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.549667,,,,,,,,,,,,,,1.240414,,,,,,,,,
0.042857,,,,,,-1.150182,,,,,,,,,,,,,,-1.557737,,,,,,,,,,,,,,1.039120,,,,,,,,,,,,,,-0.217825,,,,,,,,,,,,,,-0.317848,,,,,,,,,,,,,,0.272180,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.593388,,,,,,,,,,,,,,1.141047,,,,,,,,,
0.057143,,,,,,-1.076184,,,,,,,,,,,,,,-1.601220,,,,,,,,,,,,,,1.132747,,,,,,,,,,,,,,-0.084588,,,,,,,,,,,,,,-0.380506,,,,,,,,,,,,,,0.291182,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.618968,,,,,,,,,,,,,,1.073044,,,,,,,,,
0.071429,,,,,,-1.001947,,,,,,,,,,,,,,-1.611755,,,,,,,,,,,,,,1.308203,,,,,,,,,,,,,,0.181886,,,,,,,,,,,,,,-0.443163,,,,,,,,,,,,,,0.433702,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.634701,,,,,,,,,,,,,,0.999013,,,,,,,,,
0.085714,,,,,,-0.878594,,,,,,,,,,,,,,-1.545545,,,,,,,,,,,,,,1.301385,,,,,,,,,,,,,,0.628970,,,,,,,,,,,,,,-0.700754,,,,,,,,,,,,,,0.571471,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.596233,,,,,,,,,,,,,,0.819706,,,,,,,,,
0.100000,,,,,,-0.756183,,,,,,,,,,,,,,-1.399994,,,,,,,,,,,,,,1.150102,,,,,,,,,,,,,,1.087898,,,,,,,,,,,,,,-0.944422,,,,,,,,,,,,,,0.818505,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.493903,,,,,,,,,,,,,,0.638788,,,,,,,,,
0.114286,,,,,,-0.580591,,,,,,,,,,,,,,-1.141276,,,,,,,,,,,,,,0.863171,,,,,,,,,,,,,,1.440236,,,,,,,,,,,,,,-1.184609,,,,,,,,,,,,,,1.094043,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.275405,,,,,,,,,,,,,,0.424068,,,,,,,,,
0.128571,,,,,,-0.275397,,,,,,,,,,,,,,-0.801854,,,,,,,,,,,,,,0.397135,,,,,,,,,,,,,,1.653415,,,,,,,,,,,,,,-1.389986,,,,,,,,,,,,,,1.445591,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.947550,,,,,,,,,,,,,,0.157115,,,,,,,,,
0.142857,,,,,,0.116514,,,,,,,,,,,,,,-0.429106,,,,,,,,,,,,,,-0.067323,,,,,,,,,,,,,,1.674141,,,,,,,,,,,,,,-1.431757,,,,,,,,,,,,,,1.597612,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.507872,,,,,,,,,,,,,,-0.174380,,,,,,,,,
0.163265,,,,,,0.381658,,,,,,,,,,,,,,-0.104929,,,,,,,,,,,,,,-0.470165,,,,,,,,,,,,,,1.443196,,,,,,,,,,,,,,-1.570996,,,,,,,,,,,,,,1.830394,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.051006,,,,,,,,,,,,,,-0.424135,,,,,,,,,
0.183673,,,,,,0.799468,,,,,,,,,,,,,,0.138711,,,,,,,,,,,,,,-0.956073,,,,,,,,,,,,,,1.135271,,,,,,,,,,,,,,-1.532705,,,,,,,,,,,,,,2.025171,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.233294,,,,,,,,,,,,,,-0.852280,,,,,,,,,
0.204082,,,,,,1.182958,,,,,,,,,,,,,,0.289854,,,,,,,,,,,,,,-1.450437,,,,,,,,,,,,,,0.637853,,,,,,,,,,,,,,-1.518781,,,,,,,,,,,,,,2.091680,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.407625,,,,,,,,,,,,,,-1.242847,,,,,,,,,
0.224490,,,,,,1.489758,,,,,,,,,,,,,,0.325336,,,,,,,,,,,,,,-1.719687,,,,,,,,,,,,,,0.098983,,,,,,,,,,,,,,-1.146318,,,,,,,,,,,,,,2.044174,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.451924,,,,,,,,,,,,,,-1.533532,,,,,,,,,
