Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,aclx 15,aclx 16,aclx 17,aclx 18,aclx 19,aclx 20,aclx 21,aclx 22,aclx 23,aclx 24,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,acly 15,acly 16,acly 17,acly 18,acly 19,acly 20,acly 21,acly 22,acly 23,acly 24,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,aclz 15,aclz 16,aclz 17,aclz 18,aclz 19,aclz 20,aclz 21,aclz 22,aclz 23,aclz 24,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyrx 15,gyrx 16,gyrx 17,gyrx 18,gyrx 19,gyrx 20,gyrx 21,gyrx 22,gyrx 23,gyrx 24,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyry 15,gyry 16,gyry 17,gyry 18,gyry 19,gyry 20,gyry 21,gyry 22,gyry 23,gyry 24,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,gyrz 15,gyrz 16,gyrz 17,gyrz 18,gyrz 19,gyrz 20,gyrz 21,gyrz 22,gyrz 23,gyrz 24,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magr 15,magr 16,magr 17,magr 18,magr 19,magr 20,magr 21,magr 22,magr 23,magr 24,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magphi 15,magphi 16,magphi 17,magphi 18,magphi 19,magphi 20,magphi 21,magphi 22,magphi 23,magphi 24,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,magtheta 15,magtheta 16,magtheta 17,magtheta 18,magtheta 19,magtheta 20,magtheta 21,magtheta 22,magtheta 23,magtheta 24,
0.927835,,,,,,,,,,-0.015725,,,,,,,,,,,,,,,,,,,,,,,,-0.000532,,,,,,,,,,,,,,,,,,,,,,,,0.017373,,,,,,,,,,,,,,,,,,,,,,,,0.000990,,,,,,,,,,,,,,,,,,,,,,,,0.001697,,,,,,,,,,,,,,,,,,,,,,,,0.001809,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.002277,,,,,,,,,,,,,,,,,,,,,,,,0.016338,,,,,,,,,,,,,,,
0.938144,,,,,,,,,,-0.015867,,,,,,,,,,,,,,,,,,,,,,,,-0.000307,,,,,,,,,,,,,,,,,,,,,,,,0.018711,,,,,,,,,,,,,,,,,,,,,,,,0.000900,,,,,,,,,,,,,,,,,,,,,,,,0.000759,,,,,,,,,,,,,,,,,,,,,,,,0.002065,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001973,,,,,,,,,,,,,,,,,,,,,,,,0.017284,,,,,,,,,,,,,,,
0.948454,,,,,,,,,,-0.016400,,,,,,,,,,,,,,,,,,,,,,,,-0.000361,,,,,,,,,,,,,,,,,,,,,,,,0.018733,,,,,,,,,,,,,,,,,,,,,,,,0.001615,,,,,,,,,,,,,,,,,,,,,,,,0.001630,,,,,,,,,,,,,,,,,,,,,,,,0.001295,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001970,,,,,,,,,,,,,,,,,,,,,,,,0.017599,,,,,,,,,,,,,,,
0.958763,,,,,,,,,,-0.017284,,,,,,,,,,,,,,,,,,,,,,,,0.000031,,,,,,,,,,,,,,,,,,,,,,,,0.019371,,,,,,,,,,,,,,,,,,,,,,,,-0.000439,,,,,,,,,,,,,,,,,,,,,,,,-0.000513,,,,,,,,,,,,,,,,,,,,,,,,-0.000116,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001671,,,,,,,,,,,,,,,,,,,,,,,,0.018849,,,,,,,,,,,,,,,
0.969072,,,,,,,,,,-0.017128,,,,,,,,,,,,,,,,,,,,,,,,0.000295,,,,,,,,,,,,,,,,,,,,,,,,0.020951,,,,,,,,,,,,,,,,,,,,,,,,-0.000350,,,,,,,,,,,,,,,,,,,,,,,,-0.000647,,,,,,,,,,,,,,,,,,,,,,,,0.000012,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001535,,,,,,,,,,,,,,,,,,,,,,,,0.019582,,,,,,,,,,,,,,,
0.979381,,,,,,,,,,-0.017555,,,,,,,,,,,,,,,,,,,,,,,,0.000209,,,,,,,,,,,,,,,,,,,,,,,,0.021406,,,,,,,,,,,,,,,,,,,,,,,,-0.000261,,,,,,,,,,,,,,,,,,,,,,,,-0.000446,,,,,,,,,,,,,,,,,,,,,,,,0.000012,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001370,,,,,,,,,,,,,,,,,,,,,,,,0.020019,,,,,,,,,,,,,,,
0.989691,,,,,,,,,,-0.017326,,,,,,,,,,,,,,,,,,,,,,,,0.000044,,,,,,,,,,,,,,,,,,,,,,,,0.020847,,,,,,,,,,,,,,,,,,,,,,,,0.000990,,,,,,,,,,,,,,,,,,,,,,,,0.000023,,,,,,,,,,,,,,,,,,,,,,,,0.000910,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001303,,,,,,,,,,,,,,,,,,,,,,,,0.019802,,,,,,,,,,,,,,,
1.000000,,,,,,,,,,-0.017105,,,,,,,,,,,,,,,,,,,,,,,,0.000865,,,,,,,,,,,,,,,,,,,,,,,,0.023714,,,,,,,,,,,,,,,,,,,,,,,,-0.000529,,,,,,,,,,,,,,,,,,,,,,,,0.000157,,,,,,,,,,,,,,,,,,,,,,,,0.004504,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001600,,,,,,,,,,,,,,,,,,,,,,,,0.019456,,,,,,,,,,,,,,,
0.000000,,,,,,,,,,,-0.017156,,,,,,,,,,,,,,,,,,,,,,,,0.003498,,,,,,,,,,,,,,,,,,,,,,,,0.023676,,,,,,,,,,,,,,,,,,,,,,,,0.000186,,,,,,,,,,,,,,,,,,,,,,,,0.001027,,,,,,,,,,,,,,,,,,,,,,,,0.004632,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.003258,,,,,,,,,,,,,,,,,,,,,,,,0.018885,,,,,,,,,,,,,,
0.125000,,,,,,,,,,,-0.016648,,,,,,,,,,,,,,,,,,,,,,,,0.003972,,,,,,,,,,,,,,,,,,,,,,,,0.022022,,,,,,,,,,,,,,,,,,,,,,,,0.000097,,,,,,,,,,,,,,,,,,,,,,,,0.001094,,,,,,,,,,,,,,,,,,,,,,,,0.004375,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.003768,,,,,,,,,,,,,,,,,,,,,,,,0.017621,,,,,,,,,,,,,,
0.250000,,,,,,,,,,,-0.017042,,,,,,,,,,,,,,,,,,,,,,,,0.004213,,,,,,,,,,,,,,,,,,,,,,,,0.022951,,,,,,,,,,,,,,,,,,,,,,,,-0.000975,,,,,,,,,,,,,,,,,,,,,,,,0.000559,,,,,,,,,,,,,,,,,,,,,,,,0.003092,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.003860,,,,,,,,,,,,,,,,,,,,,,,,0.018072,,,,,,,,,,,,,,
0.375000,,,,,,,,,,,-0.017294,,,,,,,,,,,,,,,,,,,,,,,,0.003281,,,,,,,,,,,,,,,,,,,,,,,,0.019547,,,,,,,,,,,,,,,,,,,,,,,,0.000900,,,,,,,,,,,,,,,,,,,,,,,,0.000960,,,,,,,,,,,,,,,,,,,,,,,,-0.000630,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.003368,,,,,,,,,,,,,,,,,,,,,,,,0.018210,,,,,,,,,,,,,,
0.500000,,,,,,,,,,,-0.018119,,,,,,,,,,,,,,,,,,,,,,,,0.002926,,,,,,,,,,,,,,,,,,,,,,,,0.019643,,,,,,,,,,,,,,,,,,,,,,,,0.000364,,,,,,,,,,,,,,,,,,,,,,,,0.000693,,,,,,,,,,,,,,,,,,,,,,,,-0.001399,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.004003,,,,,,,,,,,,,,,,,,,,,,,,0.019156,,,,,,,,,,,,,,
0.625000,,,,,,,,,,,-0.018422,,,,,,,,,,,,,,,,,,,,,,,,0.003131,,,,,,,,,,,,,,,,,,,,,,,,0.020772,,,,,,,,,,,,,,,,,,,,,,,,0.000364,,,,,,,,,,,,,,,,,,,,,,,,0.000291,,,,,,,,,,,,,,,,,,,,,,,,-0.001143,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.004351,,,,,,,,,,,,,,,,,,,,,,,,0.019867,,,,,,,,,,,,,,
0.750000,,,,,,,,,,,-0.018612,,,,,,,,,,,,,,,,,,,,,,,,0.003274,,,,,,,,,,,,,,,,,,,,,,,,0.020518,,,,,,,,,,,,,,,,,,,,,,,,0.000543,,,,,,,,,,,,,,,,,,,,,,,,0.000291,,,,,,,,,,,,,,,,,,,,,,,,-0.001271,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.004461,,,,,,,,,,,,,,,,,,,,,,,,0.019698,,,,,,,,,,,,,,
0.875000,,,,,,,,,,,-0.018676,,,,,,,,,,,,,,,,,,,,,,,,0.003176,,,,,,,,,,,,,,,,,,,,,,,,0.020531,,,,,,,,,,,,,,,,,,,,,,,,0.000454,,,,,,,,,,,,,,,,,,,,,,,,0.000224,,,,,,,,,,,,,,,,,,,,,,,,-0.001014,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.004342,,,,,,,,,,,,,,,,,,,,,,,,0.019707,,,,,,,,,,,,,,
1.000000,,,,,,,,,,,-0.018857,,,,,,,,,,,,,,,,,,,,,,,,0.003517,,,,,,,,,,,,,,,,,,,,,,,,0.021114,,,,,,,,,,,,,,,,,,,,,,,,0.000275,,,,,,,,,,,,,,,,,,,,,,,,0.000358,,,,,,,,,,,,,,,,,,,,,,,,-0.001014,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.004620,,,,,,,,,,,,,,,,,,,,,,,,0.019943,,,,,,,,,,,,,,
0.000000,,,,,,,,,,,,-0.017823,,,,,,,,,,,,,,,,,,,,,,,,0.000128,,,,,,,,,,,,,,,,,,,,,,,,0.020752,,,,,,,,,,,,,,,,,,,,,,,,0.002060,,,,,,,,,,,,,,,,,,,,,,,,-0.001183,,,,,,,,,,,,,,,,,,,,,,,,0.003734,,,,,,,,,,,,,,,,,,,,,,,,-0.353553,,,,,,,,,,,,,,,,,,,,,,,,-0.001819,,,,,,,,,,,,,,,,,,,,,,,,0.017861,,,,,,,,,,,,,
0.024390,,,,,,,,,,,,0.030490,,,,,,,,,,,,,,,,,,,,,,,,0.039256,,,,,,,,,,,,,,,,,,,,,,,,0.109956,,,,,,,,,,,,,,,,,,,,,,,,-0.005977,,,,,,,,,,,,,,,,,,,,,,,,-0.006807,,,,,,,,,,,,,,,,,,,,,,,,0.007198,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.083926,,,,,,,,,,,,,,,,,,,,,,,,0.059680,,,,,,,,,,,,,
0.048780,,,,,,,,,,,,0.031362,,,,,,,,,,,,,,,,,,,,,,,,0.038843,,,,,,,,,,,,,,,,,,,,,,,,0.109519,,,,,,,,,,,,,,,,,,,,,,,,-0.007407,,,,,,,,,,,,,,,,,,,,,,,,-0.008348,,,,,,,,,,,,,,,,,,,,,,,,0.013230,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.084928,,,,,,,,,,,,,,,,,,,,,,,,0.059547,,,,,,,,,,,,,
0.073171,,,,,,,,,,,,0.032643,,,,,,,,,,,,,,,,,,,,,,,,0.038468,,,,,,,,,,,,,,,,,,,,,,,,0.110118,,,,,,,,,,,,,,,,,,,,,,,,-0.009104,,,,,,,,,,,,,,,,,,,,,,,,-0.010357,,,,,,,,,,,,,,,,,,,,,,,,0.025420,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.086073,,,,,,,,,,,,,,,,,,,,,,,,0.059627,,,,,,,,,,,,,
0.097561,,,,,,,,,,,,0.034296,,,,,,,,,,,,,,,,,,,,,,,,0.037255,,,,,,,,,,,,,,,,,,,,,,,,0.110550,,,,,,,,,,,,,,,,,,,,,,,,-0.010890,,,,,,,,,,,,,,,,,,,,,,,,-0.011763,,,,,,,,,,,,,,,,,,,,,,,,0.041846,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.087843,,,,,,,,,,,,,,,,,,,,,,,,0.058978,,,,,,,,,,,,,
0.121951,,,,,,,,,,,,0.036240,,,,,,,,,,,,,,,,,,,,,,,,0.035569,,,,,,,,,,,,,,,,,,,,,,,,0.109217,,,,,,,,,,,,,,,,,,,,,,,,-0.012141,,,,,,,,,,,,,,,,,,,,,,,,-0.014240,,,,,,,,,,,,,,,,,,,,,,,,0.063020,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.090116,,,,,,,,,,,,,,,,,,,,,,,,0.057642,,,,,,,,,,,,,
0.146341,,,,,,,,,,,,0.039927,,,,,,,,,,,,,,,,,,,,,,,,0.032786,,,,,,,,,,,,,,,,,,,,,,,,0.108075,,,,,,,,,,,,,,,,,,,,,,,,-0.014284,,,,,,,,,,,,,,,,,,,,,,,,-0.017856,,,,,,,,,,,,,,,,,,,,,,,,0.085092,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.093664,,,,,,,,,,,,,,,,,,,,,,,,0.055076,,,,,,,,,,,,,
0.170732,,,,,,,,,,,,0.044176,,,,,,,,,,,,,,,,,,,,,,,,0.029210,,,,,,,,,,,,,,,,,,,,,,,,0.109776,,,,,,,,,,,,,,,,,,,,,,,,-0.017232,,,,,,,,,,,,,,,,,,,,,,,,-0.020066,,,,,,,,,,,,,,,,,,,,,,,,0.105367,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.097692,,,,,,,,,,,,,,,,,,,,,,,,0.050861,,,,,,,,,,,,,
0.195122,,,,,,,,,,,,0.047854,,,,,,,,,,,,,,,,,,,,,,,,0.024482,,,,,,,,,,,,,,,,,,,,,,,,0.108851,,,,,,,,,,,,,,,,,,,,,,,,-0.015803,,,,,,,,,,,,,,,,,,,,,,,,-0.020334,,,,,,,,,,,,,,,,,,,,,,,,0.123333,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.102209,,,,,,,,,,,,,,,,,,,,,,,,0.038152,,,,,,,,,,,,,
0.219512,,,,,,,,,,,,0.051422,,,,,,,,,,,,,,,,,,,,,,,,0.019470,,,,,,,,,,,,,,,,,,,,,,,,0.106136,,,,,,,,,,,,,,,,,,,,,,,,-0.014642,,,,,,,,,,,,,,,,,,,,,,,,-0.022142,,,,,,,,,,,,,,,,,,,,,,,,0.141170,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.093343,,,,,,,,,,,,,,,,,,,,,,,,0.012026,,,,,,,,,,,,,
0.243902,,,,,,,,,,,,0.055474,,,,,,,,,,,,,,,,,,,,,,,,0.013899,,,,,,,,,,,,,,,,,,,,,,,,0.105309,,,,,,,,,,,,,,,,,,,,,,,,-0.013927,,,,,,,,,,,,,,,,,,,,,,,,-0.024687,,,,,,,,,,,,,,,,,,,,,,,,0.156569,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.070021,,,,,,,,,,,,,,,,,,,,,,,,-0.005554,,,,,,,,,,,,,
0.268293,,,,,,,,,,,,0.058545,,,,,,,,,,,,,,,,,,,,,,,,0.007751,,,,,,,,,,,,,,,,,,,,,,,,0.102365,,,,,,,,,,,,,,,,,,,,,,,,-0.012319,,,,,,,,,,,,,,,,,,,,,,,,-0.022946,,,,,,,,,,,,,,,,,,,,,,,,0.165552,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.046573,,,,,,,,,,,,,,,,,,,,,,,,-0.018546,,,,,,,,,,,,,
0.292683,,,,,,,,,,,,0.060736,,,,,,,,,,,,,,,,,,,,,,,,0.001776,,,,,,,,,,,,,,,,,,,,,,,,0.097490,,,,,,,,,,,,,,,,,,,,,,,,-0.009729,,,,,,,,,,,,,,,,,,,,,,,,-0.023214,,,,,,,,,,,,,,,,,,,,,,,,0.167990,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.023042,,,,,,,,,,,,,,,,,,,,,,,,-0.028696,,,,,,,,,,,,,
0.317073,,,,,,,,,,,,0.062028,,,,,,,,,,,,,,,,,,,,,,,,-0.004428,,,,,,,,,,,,,,,,,,,,,,,,0.094581,,,,,,,,,,,,,,,,,,,,,,,,-0.007943,,,,,,,,,,,,,,,,,,,,,,,,-0.022812,,,,,,,,,,,,,,,,,,,,,,,,0.164782,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.000437,,,,,,,,,,,,,,,,,,,,,,,,-0.034578,,,,,,,,,,,,,
0.341463,,,,,,,,,,,,0.061389,,,,,,,,,,,,,,,,,,,,,,,,-0.009630,,,,,,,,,,,,,,,,,,,,,,,,0.090000,,,,,,,,,,,,,,,,,,,,,,,,-0.005174,,,,,,,,,,,,,,,,,,,,,,,,-0.019330,,,,,,,,,,,,,,,,,,,,,,,,0.160804,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.024298,,,,,,,,,,,,,,,,,,,,,,,,-0.039181,,,,,,,,,,,,,
0.365854,,,,,,,,,,,,0.058821,,,,,,,,,,,,,,,,,,,,,,,,-0.014283,,,,,,,,,,,,,,,,,,,,,,,,0.082042,,,,,,,,,,,,,,,,,,,,,,,,-0.002762,,,,,,,,,,,,,,,,,,,,,,,,-0.016651,,,,,,,,,,,,,,,,,,,,,,,,0.157210,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.048249,,,,,,,,,,,,,,,,,,,,,,,,-0.041159,,,,,,,,,,,,,
0.390244,,,,,,,,,,,,0.055093,,,,,,,,,,,,,,,,,,,,,,,,-0.018249,,,,,,,,,,,,,,,,,,,,,,,,0.074378,,,,,,,,,,,,,,,,,,,,,,,,-0.002940,,,,,,,,,,,,,,,,,,,,,,,,-0.015981,,,,,,,,,,,,,,,,,,,,,,,,0.154901,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.071438,,,,,,,,,,,,,,,,,,,,,,,,-0.035725,,,,,,,,,,,,,
0.414634,,,,,,,,,,,,0.049799,,,,,,,,,,,,,,,,,,,,,,,,-0.021993,,,,,,,,,,,,,,,,,,,,,,,,0.067323,,,,,,,,,,,,,,,,,,,,,,,,-0.003566,,,,,,,,,,,,,,,,,,,,,,,,-0.012499,,,,,,,,,,,,,,,,,,,,,,,,0.151821,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.080295,,,,,,,,,,,,,,,,,,,,,,,,-0.015670,,,,,,,,,,,,,
0.439024,,,,,,,,,,,,0.042756,,,,,,,,,,,,,,,,,,,,,,,,-0.024955,,,,,,,,,,,,,,,,,,,,,,,,0.058240,,,,,,,,,,,,,,,,,,,,,,,,-0.004012,,,,,,,,,,,,,,,,,,,,,,,,-0.009888,,,,,,,,,,,,,,,,,,,,,,,,0.147329,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.073761,,,,,,,,,,,,,,,,,,,,,,,,-0.004564,,,,,,,,,,,,,
0.463415,,,,,,,,,,,,0.035087,,,,,,,,,,,,,,,,,,,,,,,,-0.026421,,,,,,,,,,,,,,,,,,,,,,,,0.048493,,,,,,,,,,,,,,,,,,,,,,,,-0.004727,,,,,,,,,,,,,,,,,,,,,,,,-0.011026,,,,,,,,,,,,,,,,,,,,,,,,0.142453,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.065620,,,,,,,,,,,,,,,,,,,,,,,,0.002210,,,,,,,,,,,,,
0.487805,,,,,,,,,,,,0.026402,,,,,,,,,,,,,,,,,,,,,,,,-0.026867,,,,,,,,,,,,,,,,,,,,,,,,0.038420,,,,,,,,,,,,,,,,,,,,,,,,-0.006960,,,,,,,,,,,,,,,,,,,,,,,,-0.008816,,,,,,,,,,,,,,,,,,,,,,,,0.136935,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.056404,,,,,,,,,,,,,,,,,,,,,,,,0.007050,,,,,,,,,,,,,
0.512195,,,,,,,,,,,,0.018829,,,,,,,,,,,,,,,,,,,,,,,,-0.025833,,,,,,,,,,,,,,,,,,,,,,,,0.029727,,,,,,,,,,,,,,,,,,,,,,,,-0.008389,,,,,,,,,,,,,,,,,,,,,,,,-0.007879,,,,,,,,,,,,,,,,,,,,,,,,0.128594,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.047098,,,,,,,,,,,,,,,,,,,,,,,,0.007852,,,,,,,,,,,,,
0.536585,,,,,,,,,,,,0.011239,,,,,,,,,,,,,,,,,,,,,,,,-0.024076,,,,,,,,,,,,,,,,,,,,,,,,0.023410,,,,,,,,,,,,,,,,,,,,,,,,-0.008568,,,,,,,,,,,,,,,,,,,,,,,,-0.005803,,,,,,,,,,,,,,,,,,,,,,,,0.115120,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.037759,,,,,,,,,,,,,,,,,,,,,,,,0.008727,,,,,,,,,,,,,
0.560976,,,,,,,,,,,,0.004345,,,,,,,,,,,,,,,,,,,,,,,,-0.022272,,,,,,,,,,,,,,,,,,,,,,,,0.016224,,,,,,,,,,,,,,,,,,,,,,,,-0.006692,,,,,,,,,,,,,,,,,,,,,,,,-0.006272,,,,,,,,,,,,,,,,,,,,,,,,0.096769,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.029040,,,,,,,,,,,,,,,,,,,,,,,,0.008687,,,,,,,,,,,,,
0.585366,,,,,,,,,,,,-0.001548,,,,,,,,,,,,,,,,,,,,,,,,-0.018572,,,,,,,,,,,,,,,,,,,,,,,,0.009229,,,,,,,,,,,,,,,,,,,,,,,,-0.005799,,,,,,,,,,,,,,,,,,,,,,,,-0.004999,,,,,,,,,,,,,,,,,,,,,,,,0.077007,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.021272,,,,,,,,,,,,,,,,,,,,,,,,0.009250,,,,,,,,,,,,,
0.609756,,,,,,,,,,,,-0.007202,,,,,,,,,,,,,,,,,,,,,,,,-0.014837,,,,,,,,,,,,,,,,,,,,,,,,0.005407,,,,,,,,,,,,,,,,,,,,,,,,-0.005799,,,,,,,,,,,,,,,,,,,,,,,,-0.004397,,,,,,,,,,,,,,,,,,,,,,,,0.058913,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.014719,,,,,,,,,,,,,,,,,,,,,,,,0.009753,,,,,,,,,,,,,
0.634146,,,,,,,,,,,,-0.010706,,,,,,,,,,,,,,,,,,,,,,,,-0.012059,,,,,,,,,,,,,,,,,,,,,,,,0.002801,,,,,,,,,,,,,,,,,,,,,,,,-0.003834,,,,,,,,,,,,,,,,,,,,,,,,-0.003459,,,,,,,,,,,,,,,,,,,,,,,,0.041333,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.009961,,,,,,,,,,,,,,,,,,,,,,,,0.010422,,,,,,,,,,,,,
0.658537,,,,,,,,,,,,-0.012249,,,,,,,,,,,,,,,,,,,,,,,,-0.010308,,,,,,,,,,,,,,,,,,,,,,,,0.002636,,,,,,,,,,,,,,,,,,,,,,,,-0.002226,,,,,,,,,,,,,,,,,,,,,,,,-0.004397,,,,,,,,,,,,,,,,,,,,,,,,0.023367,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.006808,,,,,,,,,,,,,,,,,,,,,,,,0.011055,,,,,,,,,,,,,
0.682927,,,,,,,,,,,,-0.013136,,,,,,,,,,,,,,,,,,,,,,,,-0.008249,,,,,,,,,,,,,,,,,,,,,,,,0.001824,,,,,,,,,,,,,,,,,,,,,,,,0.000275,,,,,,,,,,,,,,,,,,,,,,,,-0.000714,,,,,,,,,,,,,,,,,,,,,,,,0.006557,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.004938,,,,,,,,,,,,,,,,,,,,,,,,0.010136,,,,,,,,,,,,,
0.707317,,,,,,,,,,,,-0.013982,,,,,,,,,,,,,,,,,,,,,,,,-0.006975,,,,,,,,,,,,,,,,,,,,,,,,0.000870,,,,,,,,,,,,,,,,,,,,,,,,0.003580,,,,,,,,,,,,,,,,,,,,,,,,-0.000379,,,,,,,,,,,,,,,,,,,,,,,,-0.005249,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.003873,,,,,,,,,,,,,,,,,,,,,,,,0.009938,,,,,,,,,,,,,
0.731707,,,,,,,,,,,,-0.014531,,,,,,,,,,,,,,,,,,,,,,,,-0.006292,,,,,,,,,,,,,,,,,,,,,,,,-0.000357,,,,,,,,,,,,,,,,,,,,,,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,-0.000379,,,,,,,,,,,,,,,,,,,,,,,,-0.010767,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.003823,,,,,,,,,,,,,,,,,,,,,,,,0.009688,,,,,,,,,,,,,
